%,GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2208,401286.8,45.83361794,-110.9367082,2479.731,1,8,0.0063,0.0059,0.0122,-0.0009,0.0058,-0.0014,-3.2,149
2208,401287,45.8336146,-110.936714,2480.1022,1,8,0.0062,0.0058,0.012,-0.0007,0.0057,-0.0014,-3,148.2
2208,401287.2,45.8336112,-110.9367198,2480.4842,1,8,0.0062,0.0057,0.0118,-0.0006,0.0056,-0.0014,-2.8,147.5
2208,401287.4,45.83360811,-110.9367253,2480.8254,1,8,0.0061,0.0056,0.0116,-0.0004,0.0055,-0.0014,-2.6,146.8
2208,401287.6,45.83360536,-110.93673,2481.1126,1,8,0.006,0.0055,0.0115,-0.0002,0.0054,-0.0014,-2.4,146.1
2208,401287.8,45.83360319,-110.9367336,2481.3287,1,8,0.006,0.0055,0.0113,0.0003,0.0053,-0.0014,-2.2,145.2
2208,401288,45.83360179,-110.9367359,2481.5054,1,8,0.0059,0.0054,0.0111,0.0005,0.0052,-0.0014,-2,144.5
2208,401288.2,45.83360127,-110.9367371,2481.7418,1,8,0.0058,0.0053,0.011,0.0006,0.0051,-0.0014,-1.8,143.7
2208,401288.4,45.83360091,-110.936738,2482.0631,1,8,0.0058,0.0053,0.0109,0.0007,0.005,-0.0014,-1.6,142.9
2208,401288.6,45.83360038,-110.9367396,2482.5022,1,8,0.0057,0.0052,0.0108,0.0008,0.005,-0.0014,-1.4,142.1
2208,401288.8,45.8335993,-110.9367419,2483.0568,1,8,0.0057,0.0052,0.0107,0.0008,0.0049,-0.0014,-1.2,141.4
2208,401289,45.83359774,-110.9367448,2483.6781,1,8,0.0057,0.0051,0.0106,0.0009,0.0049,-0.0014,-1,140.6
2208,401289.2,45.83359593,-110.936748,2484.3178,1,8,0.0056,0.0051,0.0105,0.0009,0.0048,-0.0014,-0.8,139.9
2208,401289.4,45.83359397,-110.9367513,2484.9677,1,8,0.0056,0.0051,0.0105,0.0009,0.0048,-0.0014,-0.6,139.1
2208,401289.6,45.83359202,-110.9367545,2485.6211,1,8,0.0056,0.0051,0.0105,0.0009,0.0048,-0.0014,-0.4,138.4
2208,401289.8,45.83359012,-110.9367577,2486.2735,1,8,0.0056,0.0051,0.0105,0.0009,0.0048,-0.0014,-0.2,137.7
2208,401290,45.83358817,-110.936761,2486.909,1,8,0.0056,0.0051,0.0106,0.0009,0.0049,-0.0014,0,136.9
2208,401290.2,45.83358613,-110.9367643,2487.5179,1,8,0.0071,0.0068,0.0141,-0.0016,0.0068,-0.0014,-4.8,136
2208,401290.4,45.83358424,-110.9367674,2488.1578,1,8,0.007,0.0066,0.0138,-0.0014,0.0066,-0.0012,-4.6,135.3
2208,401290.6,45.83358247,-110.9367704,2488.8115,1,8,0.0068,0.0063,0.0134,0.0005,0.0062,0.0007,-4.4,134.6
2208,401290.8,45.8335807,-110.9367733,2489.4576,1,8,0.0068,0.0064,0.0133,-0.0013,0.0064,-0.0014,-4.2,133.8
2208,401291,45.83357898,-110.9367765,2490.0896,1,8,0.0067,0.0063,0.0131,-0.0012,0.0063,-0.0014,-4,133
2208,401291.2,45.83357725,-110.9367797,2490.7277,1,8,0.0066,0.0062,0.0128,-0.0012,0.0061,-0.0014,-3.8,132.3
2208,401291.4,45.83357547,-110.936783,2491.3574,1,8,0.0065,0.0061,0.0126,-0.0011,0.006,-0.0014,-3.6,131.6
2208,401291.6,45.83357373,-110.9367864,2491.9895,1,8,0.0064,0.006,0.0124,-0.001,0.0059,-0.0014,-3.4,130.9
2208,401291.8,45.83357194,-110.9367897,2492.6255,1,8,0.0063,0.0059,0.0122,-0.0008,0.0058,-0.0014,-3.2,130.1
2208,401292,45.83357018,-110.9367929,2493.2619,1,8,0.0062,0.0058,0.012,-0.0007,0.0057,-0.0014,-3,129.4
2208,401292.2,45.83356847,-110.9367962,2493.8926,1,8,0.0062,0.0057,0.0118,-0.0006,0.0056,-0.0014,-2.8,128.7
2208,401292.4,45.83356682,-110.9367993,2494.529,1,8,0.0061,0.0056,0.0116,-0.0004,0.0055,-0.0014,-2.6,128
2208,401292.6,45.8335652,-110.9368024,2495.1643,1,8,0.006,0.0055,0.0115,0,0.0054,-0.0014,-2.4,127.2
2208,401292.8,45.83356346,-110.9368056,2495.797,1,8,0.0059,0.0054,0.0113,0.0005,0.0052,-0.0013,-2.2,126.5
2208,401293,45.83356176,-110.9368088,2496.4311,1,8,0.0057,0.0047,0.0106,0.002,0.0043,0.0018,-2,127.1
2208,401293.2,45.83356007,-110.9368121,2497.0615,1,8,0.0056,0.0047,0.0105,0.002,0.0042,0.0018,-1.8,126.3
2208,401293.4,45.83355833,-110.9368152,2497.7063,1,8,0.0056,0.0046,0.0104,0.002,0.0041,0.0017,-1.6,125.5
2208,401293.6,45.83355665,-110.9368185,2498.3366,1,8,0.0057,0.0052,0.0107,0.0009,0.0049,-0.0013,-1.4,123.3
2208,401293.8,45.83355493,-110.9368216,2498.969,1,8,0.0055,0.0046,0.0101,0.0021,0.004,0.0017,-1.2,124
2208,401294,45.83355324,-110.9368248,2499.6011,1,8,0.0055,0.0045,0.0101,0.0021,0.004,0.0016,-1,123.3
2208,401294.2,45.83355152,-110.9368282,2500.2345,1,8,0.0056,0.0051,0.0105,0.001,0.0048,-0.0013,-0.8,121.1
2208,401294.4,45.83354978,-110.9368313,2500.8723,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.6,121.8
2208,401294.6,45.83354811,-110.9368346,2501.4971,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.4,121
2208,401294.8,45.83354648,-110.9368378,2502.1314,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.2,120.1
2208,401295,45.83354486,-110.9368408,2502.7565,1,8,0.0054,0.0045,0.01,0.0021,0.0039,0.0017,0,119.3
2208,401295.2,45.83354327,-110.936844,2503.3706,1,8,0.0068,0.0059,0.0134,0.002,0.0057,0.0024,-4.8,118.6
2208,401295.4,45.83354158,-110.9368471,2503.9943,1,8,0.0067,0.0058,0.0132,0.002,0.0056,0.0024,-4.6,117.8
2208,401295.6,45.83353986,-110.9368501,2504.6328,1,8,0.0066,0.0057,0.013,0.002,0.0055,0.0023,-4.4,117.1
2208,401295.8,45.83353805,-110.9368531,2505.2646,1,8,0.0065,0.0056,0.0127,0.002,0.0053,0.0023,-4.2,116.3
2208,401296,45.8335363,-110.936856,2505.8981,1,8,0.0064,0.0055,0.0125,0.002,0.0052,0.0022,-4,115.6
2208,401296.2,45.83353461,-110.936859,2506.5173,1,8,0.0064,0.0054,0.0123,0.002,0.0051,0.0022,-3.8,114.9
2208,401296.4,45.83353288,-110.9368617,2507.1214,1,8,0.0063,0.0053,0.012,0.002,0.005,0.0021,-3.6,114.2
2208,401296.6,45.83353119,-110.9368645,2507.7425,1,8,0.0062,0.0052,0.0118,0.002,0.0049,0.0021,-3.4,113.5
2208,401296.8,45.83352953,-110.9368674,2508.3653,1,8,0.0061,0.0052,0.0116,0.002,0.0048,0.0021,-3.2,112.8
2208,401297,45.83352791,-110.9368703,2508.9892,1,8,0.006,0.0051,0.0114,0.002,0.0047,0.002,-3,112.1
2208,401297.2,45.83352624,-110.9368733,2509.6086,1,8,0.0059,0.005,0.0112,0.002,0.0046,0.002,-2.8,111.3
2208,401297.4,45.8335244,-110.9368762,2510.223,1,8,0.0059,0.0049,0.0111,0.002,0.0045,0.0019,-2.6,110.5
2208,401297.6,45.83352262,-110.9368792,2510.8451,1,8,0.0058,0.0049,0.0109,0.002,0.0044,0.0019,-2.4,109.7
2208,401297.8,45.83352094,-110.9368823,2511.467,1,8,0.0057,0.0048,0.0108,0.002,0.0043,0.0018,-2.2,109
2208,401298,45.83351934,-110.9368854,2512.1054,1,8,0.0057,0.0047,0.0106,0.0021,0.0043,0.0018,-2,108.2
2208,401298.2,45.83351777,-110.9368886,2512.7235,1,8,0.0056,0.0047,0.0105,0.0021,0.0042,0.0018,-1.8,107.4
2208,401298.4,45.83351614,-110.9368919,2513.3478,1,8,0.0056,0.0046,0.0104,0.0021,0.0041,0.0017,-1.6,106.7
2208,401298.6,45.83351454,-110.9368952,2513.9789,1,8,0.0055,0.0046,0.0103,0.002,0.0041,0.0017,-1.4,105.9
2208,401298.8,45.83351283,-110.9368986,2514.5996,1,8,0.0057,0.0052,0.0107,0.0008,0.0049,-0.0014,-1.2,104
2208,401299,45.83351113,-110.936902,2515.2145,1,8,0.0057,0.0051,0.0106,0.0009,0.0048,-0.0013,-1,103.3
2208,401299.2,45.83350959,-110.9369055,2515.8457,1,8,0.0054,0.0045,0.01,0.0021,0.0039,0.0017,-0.8,103.8
2208,401299.4,45.83350789,-110.936909,2516.4805,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.6,103
2208,401299.6,45.83350627,-110.9369125,2517.0969,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.4,102.2
2208,401299.8,45.83350473,-110.9369159,2517.7195,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.2,101.4
2208,401300,45.83350321,-110.9369191,2518.3444,1,8,0.0054,0.0045,0.01,0.0021,0.004,0.0016,0,100.7
2208,401300.2,45.8335015,-110.936922,2518.9341,1,8,0.0071,0.0068,0.0141,-0.0016,0.0068,-0.0013,-4.8,98.8
2208,401300.4,45.8334998,-110.9369248,2519.5498,1,8,0.007,0.0067,0.0138,-0.0015,0.0067,-0.0013,-4.6,98.2
2208,401300.6,45.83349813,-110.9369278,2520.1721,1,8,0.0069,0.0065,0.0135,-0.0013,0.0065,-0.0012,-4.4,97.5
2208,401300.8,45.83349643,-110.9369308,2520.8061,1,8,0.0065,0.0056,0.0127,0.002,0.0054,0.0023,-4.2,97.8
2208,401301,45.83349473,-110.9369339,2521.4389,1,8,0.0064,0.0055,0.0125,0.002,0.0052,0.0023,-4,97.1
2208,401301.2,45.83349307,-110.9369372,2522.0792,1,8,0.0064,0.0054,0.0123,0.002,0.0051,0.0022,-3.8,96.4
2208,401301.4,45.83349133,-110.9369404,2522.704,1,8,0.0063,0.0053,0.012,0.002,0.005,0.0022,-3.6,95.7
2208,401301.6,45.83348965,-110.9369437,2523.3245,1,8,0.0062,0.0052,0.0118,0.002,0.0049,0.0021,-3.4,94.9
2208,401301.8,45.83348791,-110.9369469,2523.9479,1,8,0.0061,0.0052,0.0116,0.002,0.0048,0.0021,-3.2,94.2
2208,401302,45.83348616,-110.9369501,2524.577,1,8,0.006,0.0051,0.0114,0.002,0.0047,0.002,-3,93.5
2208,401302.2,45.83348441,-110.9369532,2525.2135,1,8,0.0059,0.005,0.0113,0.002,0.0046,0.002,-2.8,92.8
2208,401302.4,45.83348261,-110.9369563,2525.8388,1,8,0.0059,0.0049,0.0111,0.002,0.0045,0.0019,-2.6,92
2208,401302.6,45.83348092,-110.9369593,2526.4704,1,8,0.0058,0.0049,0.0109,0.002,0.0044,0.0019,-2.4,91.3
2208,401302.8,45.83347926,-110.9369626,2527.0879,1,8,0.0057,0.0048,0.0108,0.002,0.0043,0.0019,-2.2,90.5
2208,401303,45.83347756,-110.9369656,2527.7081,1,8,0.0057,0.0047,0.0106,0.0021,0.0043,0.0018,-2,89.8
2208,401303.2,45.83347584,-110.9369687,2528.3251,1,8,0.0056,0.0047,0.0105,0.0021,0.0042,0.0018,-1.8,89.1
2208,401303.4,45.83347415,-110.9369719,2528.9459,1,8,0.0056,0.0046,0.0104,0.0021,0.0041,0.0018,-1.6,88.3
2208,401303.6,45.83347255,-110.9369753,2529.5899,1,8,0.0055,0.0046,0.0102,0.0021,0.0041,0.0017,-1.4,87.5
2208,401303.8,45.833471,-110.9369786,2530.2319,1,8,0.0055,0.0046,0.0102,0.0021,0.004,0.0017,-1.2,86.7
2208,401304,45.83346955,-110.9369817,2530.798,1,8,0.0055,0.0045,0.0101,0.0021,0.004,0.0017,-1,86
2208,401304.2,45.83346827,-110.9369843,2531.2754,1,8,0.0055,0.0045,0.01,0.0021,0.0039,0.0017,-0.8,85.2
2208,401304.4,45.83346721,-110.9369862,2531.6474,1,8,0.0054,0.0045,0.01,0.0021,0.0039,0.0016,-0.6,84.5
2208,401304.6,45.8334665,-110.9369876,2531.8985,1,8,0.0056,0.005,0.0104,0.001,0.0048,-0.0013,-0.4,82.9
2208,401304.8,45.83346592,-110.9369887,2532.0184,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.2,83
2208,401305,45.83346533,-110.9369897,2532.0237,1,8,0.0054,0.0045,0.01,0.0021,0.004,0.0017,0,82.2
2208,401305.2,45.83346438,-110.9369912,2531.9497,1,8,0.0068,0.0059,0.0135,0.002,0.0057,0.0025,-4.8,81.4
2208,401305.4,45.83346301,-110.9369935,2531.8464,1,8,0.0067,0.0058,0.0132,0.002,0.0056,0.0024,-4.6,80.7
2208,401305.6,45.83346101,-110.9369966,2531.7093,1,8,0.0066,0.0057,0.013,0.002,0.0055,0.0024,-4.4,80
2208,401305.8,45.83345817,-110.9370005,2531.5639,1,8,0.0065,0.0056,0.0127,0.002,0.0054,0.0023,-4.2,79.3
2208,401306,45.83345483,-110.9370055,2531.4007,1,8,0.0064,0.0055,0.0125,0.002,0.0052,0.0023,-4,78.6
2208,401306.2,45.83345099,-110.9370117,2531.2258,1,8,0.0064,0.0054,0.0123,0.002,0.0051,0.0022,-3.8,77.9
2208,401306.4,45.83344682,-110.9370187,2531.0546,1,8,0.0063,0.0053,0.0121,0.002,0.005,0.0022,-3.6,77.2
2208,401306.6,45.83344245,-110.9370263,2530.8803,1,8,0.0062,0.0052,0.0118,0.002,0.0049,0.0021,-3.4,76.5
2208,401306.8,45.83343806,-110.9370342,2530.7019,1,8,0.0061,0.0052,0.0116,0.002,0.0048,0.0021,-3.2,75.8
2208,401307,45.83343373,-110.9370422,2530.5304,1,8,0.006,0.0051,0.0114,0.002,0.0047,0.002,-3,75.1
2208,401307.2,45.83342965,-110.9370503,2530.3522,1,8,0.0059,0.005,0.0113,0.002,0.0046,0.002,-2.8,74.4
2208,401307.4,45.83342574,-110.9370582,2530.1715,1,8,0.0059,0.0049,0.0111,0.002,0.0045,0.0019,-2.6,73.7
2208,401307.6,45.83342198,-110.937066,2529.9883,1,8,0.0058,0.0049,0.0109,0.002,0.0044,0.0019,-2.4,73
2208,401307.8,45.83341832,-110.9370737,2529.8153,1,8,0.0057,0.0048,0.0108,0.002,0.0043,0.0019,-2.2,72.2
2208,401308,45.83341471,-110.9370814,2529.6387,1,8,0.0057,0.0047,0.0106,0.0021,0.0043,0.0018,-2,71.6
2208,401308.2,45.83341116,-110.9370888,2529.4669,1,8,0.0056,0.0047,0.0105,0.0021,0.0042,0.0018,-1.8,70.9
2208,401308.4,45.83340761,-110.9370961,2529.301,1,8,0.0056,0.0046,0.0104,0.0021,0.0041,0.0018,-1.6,70.1
2208,401308.6,45.83340417,-110.9371034,2529.1269,1,8,0.0055,0.0046,0.0102,0.0021,0.0041,0.0017,-1.4,69.4
2208,401308.8,45.8334007,-110.9371105,2528.9469,1,8,0.0055,0.0046,0.0102,0.0021,0.004,0.0017,-1.2,68.6
2208,401309,45.8333972,-110.9371174,2528.774,1,8,0.0055,0.0045,0.0101,0.0021,0.004,0.0017,-1,67.9
2208,401309.2,45.83339371,-110.9371244,2528.5935,1,8,0.0054,0.0045,0.01,0.0021,0.0039,0.0017,-0.8,67.2
2208,401309.4,45.83339013,-110.9371311,2528.425,1,8,0.0054,0.0045,0.01,0.0021,0.0039,0.0016,-0.6,66.5
2208,401309.6,45.83338654,-110.9371379,2528.247,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.4,65.8
2208,401309.8,45.83338283,-110.9371447,2528.0699,1,8,0.0054,0.0045,0.0099,0.0021,0.0039,0.0016,-0.2,65
2208,401310,45.83337902,-110.9371515,2527.8987,1,8,0.0054,0.0045,0.01,0.0021,0.004,0.0017,0,64.3
2208,401310.2,45.83337505,-110.9371583,2527.7369,1,8,0.0068,0.0059,0.0135,0.002,0.0057,0.0025,-4.8,63.6
2208,401310.4,45.8333713,-110.937165,2527.5686,1,8,0.0067,0.0058,0.0132,0.002,0.0056,0.0024,-4.6,62.9
2208,401310.6,45.83336762,-110.9371718,2527.3944,1,8,0.0066,0.0057,0.013,0.002,0.0055,0.0024,-4.4,62.2
2208,401310.8,45.83336389,-110.9371785,2527.2212,1,8,0.0065,0.0056,0.0127,0.002,0.0054,0.0023,-4.2,61.5
2208,401311,45.83336009,-110.9371853,2527.0457,1,8,0.0064,0.0055,0.0125,0.002,0.0052,0.0023,-4,60.8
2208,401311.2,45.83335627,-110.9371921,2526.8745,1,8,0.0063,0.0054,0.0122,0.002,0.0051,0.0023,-3.8,60.2
2208,401311.4,45.83335252,-110.937199,2526.6956,1,9,0.0061,0.0051,0.0113,0.0025,0.0043,0.0032,-3.6,58.6
2208,401311.6,45.83334877,-110.9372058,2526.5251,1,9,0.006,0.005,0.0111,0.0025,0.0042,0.0031,-3.4,57.9
2208,401311.8,45.83334503,-110.9372126,2526.3496,1,9,0.006,0.005,0.0109,0.0024,0.0042,0.0031,-3.2,57.3
2208,401312,45.83334129,-110.9372195,2526.1849,1,9,0.0059,0.0049,0.0108,0.0024,0.0041,0.003,-3,56.6
2208,401312.2,45.83333756,-110.9372264,2526.0221,1,9,0.0058,0.0048,0.0106,0.0024,0.004,0.0029,-2.8,55.9
2208,401312.4,45.83333384,-110.9372331,2525.8567,1,9,0.0057,0.0048,0.0104,0.0024,0.0039,0.0029,-2.6,55.3
2208,401312.6,45.83333014,-110.9372401,2525.697,1,9,0.0057,0.0047,0.0103,0.0024,0.0039,0.0028,-2.4,54.6
2208,401312.8,45.8333264,-110.937247,2525.5283,1,9,0.0056,0.0046,0.0102,0.0024,0.0038,0.0027,-2.2,53.9
2208,401313,45.83332267,-110.9372539,2525.364,1,9,0.0056,0.0046,0.01,0.0024,0.0037,0.0027,-2,53.3
2208,401313.2,45.83331892,-110.9372609,2525.202,1,9,0.0055,0.0045,0.0099,0.0024,0.0037,0.0026,-1.8,52.6
2208,401313.4,45.83331518,-110.9372679,2525.0308,1,9,0.0055,0.0045,0.0098,0.0023,0.0036,0.0026,-1.6,51.9
2208,401313.6,45.8333115,-110.9372749,2524.8741,1,9,0.0054,0.0045,0.0097,0.0023,0.0036,0.0026,-1.4,51.2
2208,401313.8,45.83330792,-110.9372817,2524.7208,1,9,0.0054,0.0044,0.0096,0.0023,0.0036,0.0025,-1.2,50.5
2208,401314,45.83330468,-110.9372879,2524.5936,1,9,0.0054,0.0044,0.0095,0.0023,0.0035,0.0025,-1,49.8
2208,401314.2,45.83330213,-110.9372931,2524.489,1,9,0.0053,0.0044,0.0095,0.0023,0.0035,0.0025,-0.8,49.1
2208,401314.4,45.83330039,-110.9372967,2524.4034,1,9,0.0054,0.0048,0.0097,0.0018,0.0041,0.0018,-0.6,48
2208,401314.6,45.83329951,-110.937299,2524.3748,1,9,0.0054,0.0048,0.0097,0.0018,0.0041,0.0018,-0.4,47.3
2208,401314.8,45.83329899,-110.9373003,2524.4291,1,9,0.0054,0.0048,0.0097,0.0018,0.0041,0.0018,-0.2,46.7
2208,401315,45.83329823,-110.9373021,2524.5674,1,9,0.0054,0.0048,0.0098,0.0018,0.0041,0.0019,0,46
2208,401315.2,45.83329668,-110.9373051,2524.7753,1,9,0.0067,0.0056,0.0125,0.0026,0.0049,0.0037,-4.8,45.7
2208,401315.4,45.83329431,-110.9373093,2525.0688,1,9,0.0066,0.0055,0.0123,0.0026,0.0048,0.0036,-4.6,45.1
2208,401315.6,45.83329117,-110.9373147,2525.4246,1,9,0.0065,0.0054,0.0121,0.0026,0.0047,0.0035,-4.4,44.5
2208,401315.8,45.83328754,-110.9373208,2525.8061,1,9,0.0064,0.0053,0.0119,0.0026,0.0045,0.0035,-4.2,43.8
2208,401316,45.83328364,-110.9373272,2526.1844,1,9,0.0062,0.0051,0.0111,0.0028,0.004,0.0039,-4,32.2
2208,401316.2,45.83327973,-110.9373337,2526.5628,1,9,0.0061,0.005,0.0109,0.0028,0.0039,0.0038,-3.8,31.6
2208,401316.4,45.83327589,-110.9373402,2526.9286,1,9,0.006,0.005,0.0108,0.0027,0.0038,0.0038,-3.6,31.1
2208,401316.6,45.83327214,-110.9373466,2527.29,1,9,0.0059,0.0049,0.0106,0.0027,0.0037,0.0037,-3.4,30.5
2208,401316.8,45.8332685,-110.937353,2527.6449,1,9,0.0059,0.0048,0.0104,0.0027,0.0037,0.0036,-3.2,29.9
2208,401317,45.83326495,-110.9373593,2528.0023,1,9,0.0058,0.0048,0.0103,0.0027,0.0036,0.0035,-3,29.3
2208,401317.2,45.83326152,-110.9373656,2528.3596,1,9,0.0057,0.0047,0.0101,0.0026,0.0036,0.0034,-2.8,28.7
2208,401317.4,45.83325814,-110.9373719,2528.7194,1,9,0.0057,0.0046,0.01,0.0026,0.0035,0.0034,-2.6,28.2
2208,401317.6,45.8332549,-110.9373781,2529.078,1,9,0.0056,0.0046,0.0098,0.0026,0.0035,0.0033,-2.4,27.6
2208,401317.8,45.83325169,-110.9373844,2529.4307,1,9,0.0055,0.0045,0.0097,0.0026,0.0034,0.0032,-2.2,27
2208,401318,45.83324848,-110.9373907,2529.79,1,9,0.0055,0.0045,0.0096,0.0026,0.0034,0.0032,-2,26.4
2208,401318.2,45.83324528,-110.937397,2530.1486,1,9,0.0054,0.0044,0.0095,0.0025,0.0033,0.0031,-1.8,25.8
2208,401318.4,45.83324213,-110.9374032,2530.5049,1,9,0.0054,0.0044,0.0094,0.0025,0.0033,0.0031,-1.6,25.3
2208,401318.6,45.83323905,-110.9374094,2530.86,1,9,0.0054,0.0044,0.0093,0.0025,0.0032,0.003,-1.4,24.7
2208,401318.8,45.83323586,-110.9374156,2531.218,1,9,0.0053,0.0043,0.0092,0.0025,0.0032,0.003,-1.2,24.1
2208,401319,45.8332327,-110.9374218,2531.5796,1,9,0.0053,0.0043,0.0091,0.0025,0.0032,0.003,-1,23.5
2208,401319.2,45.83322949,-110.9374281,2531.9394,1,9,0.0053,0.0043,0.0091,0.0025,0.0031,0.0029,-0.8,22.9
2208,401319.4,45.83322621,-110.9374342,2532.2898,1,9,0.0052,0.0043,0.009,0.0025,0.0031,0.0029,-0.6,22.4
2208,401319.6,45.83322295,-110.9374405,2532.6513,1,9,0.0052,0.0043,0.009,0.0025,0.0031,0.0029,-0.4,21.8
2208,401319.8,45.83321961,-110.9374467,2533.0061,1,9,0.0052,0.0043,0.009,0.0025,0.0031,0.0029,-0.2,21.2
2208,401320,45.83321626,-110.9374529,2533.3585,1,9,0.0053,0.0043,0.0091,0.0025,0.0032,0.003,0,20.6
2208,401320.2,45.83321282,-110.9374591,2533.6982,1,9,0.0066,0.0054,0.0119,0.0029,0.0042,0.0043,-4.8,20.1
2208,401320.4,45.83320939,-110.9374653,2534.0497,1,9,0.0065,0.0053,0.0117,0.0029,0.0042,0.0042,-4.6,19.5
2208,401320.6,45.83320606,-110.9374715,2534.4021,1,9,0.0064,0.0053,0.0115,0.0029,0.0041,0.0041,-4.4,19
2208,401320.8,45.83320266,-110.9374777,2534.7532,1,9,0.0063,0.0052,0.0113,0.0028,0.004,0.004,-4.2,18.4
2208,401321,45.83319928,-110.937484,2535.1099,1,9,0.0062,0.0051,0.0111,0.0028,0.004,0.0039,-4,17.8
2208,401321.2,45.83319593,-110.9374904,2535.4657,1,9,0.0061,0.005,0.0109,0.0028,0.0039,0.0038,-3.8,17.3
2208,401321.4,45.83319256,-110.9374966,2535.8118,1,9,0.006,0.005,0.0108,0.0027,0.0038,0.0038,-3.6,16.7
2208,401321.6,45.83318925,-110.9375029,2536.1634,1,9,0.0059,0.0049,0.0106,0.0027,0.0038,0.0037,-3.4,16.2
2208,401321.8,45.83318594,-110.9375092,2536.5142,1,9,0.0059,0.0048,0.0104,0.0027,0.0037,0.0036,-3.2,15.7
2208,401322,45.83318264,-110.9375155,2536.8701,1,9,0.0058,0.0048,0.0103,0.0027,0.0036,0.0035,-3,15.1
2208,401322.2,45.83317933,-110.9375217,2537.2217,1,9,0.0057,0.0047,0.0101,0.0026,0.0036,0.0034,-2.8,14.6
2208,401322.4,45.83317596,-110.937528,2537.5626,1,9,0.0057,0.0046,0.01,0.0026,0.0035,0.0034,-2.6,14
2208,401322.6,45.83317261,-110.9375342,2537.915,1,9,0.0056,0.0046,0.0098,0.0026,0.0035,0.0033,-2.4,13.5
2208,401322.8,45.83316923,-110.9375403,2538.273,1,9,0.0055,0.0045,0.0097,0.0026,0.0034,0.0032,-2.2,12.9
2208,401323,45.83316582,-110.9375465,2538.6235,1,9,0.0055,0.0045,0.0096,0.0026,0.0034,0.0032,-2,12.4
2208,401323.2,45.8331624,-110.9375527,2538.9757,1,9,0.0054,0.0044,0.0095,0.0025,0.0033,0.0031,-1.8,11.8
2208,401323.4,45.83315897,-110.9375588,2539.3202,1,9,0.0054,0.0044,0.0094,0.0025,0.0033,0.0031,-1.6,11.3
2208,401323.6,45.83315559,-110.937565,2539.6721,1,9,0.0054,0.0044,0.0093,0.0025,0.0032,0.003,-1.4,10.8
2208,401323.8,45.83315216,-110.9375712,2540.0281,1,9,0.0053,0.0043,0.0092,0.0025,0.0032,0.003,-1.2,10.2
2208,401324,45.83314874,-110.9375775,2540.3821,1,9,0.0053,0.0043,0.0091,0.0025,0.0032,0.003,-1,9.7
2208,401324.2,45.83314534,-110.9375837,2540.7294,1,9,0.0053,0.0043,0.0091,0.0025,0.0032,0.0029,-0.8,9.1
2208,401324.4,45.83314194,-110.9375898,2541.0774,1,9,0.0052,0.0043,0.009,0.0025,0.0031,0.0029,-0.6,8.6
2208,401324.6,45.83313859,-110.937596,2541.4244,1,9,0.0052,0.0043,0.009,0.0025,0.0031,0.0029,-0.4,8
2208,401324.8,45.83313526,-110.9376022,2541.7801,1,9,0.0052,0.0043,0.009,0.0025,0.0031,0.0029,-0.2,7.5
2208,401325,45.83313187,-110.9376085,2542.127,1,9,0.0053,0.0043,0.0091,0.0025,0.0032,0.003,0,7
2208,401325.2,45.83312837,-110.9376148,2542.4733,1,9,0.0066,0.0054,0.0119,0.0029,0.0042,0.0043,-4.8,6.4
2208,401325.4,45.833125,-110.937621,2542.8218,1,9,0.0065,0.0053,0.0117,0.0029,0.0042,0.0042,-4.6,5.9
2208,401325.6,45.83312165,-110.9376272,2543.1718,1,9,0.0064,0.0053,0.0115,0.0029,0.0041,0.0041,-4.4,5.4
2208,401325.8,45.83311824,-110.9376334,2543.528,1,9,0.0063,0.0052,0.0113,0.0028,0.004,0.004,-4.2,4.9
2208,401326,45.83311484,-110.9376397,2543.8726,1,9,0.0062,0.0051,0.0111,0.0028,0.004,0.0039,-4,4.4
2208,401326.2,45.83311147,-110.937646,2544.2267,1,9,0.0061,0.005,0.0109,0.0028,0.0039,0.0039,-3.8,3.9
2208,401326.4,45.83310812,-110.9376521,2544.5719,1,9,0.006,0.005,0.0108,0.0027,0.0038,0.0038,-3.6,3.4
2208,401326.6,45.83310481,-110.9376584,2544.9276,1,9,0.0059,0.0049,0.0106,0.0027,0.0038,0.0037,-3.4,9.5
2208,401326.8,45.83310144,-110.9376646,2545.2766,1,9,0.0059,0.0048,0.0104,0.0027,0.0037,0.0036,-3.2,8.9
2208,401327,45.83309806,-110.9376709,2545.6295,1,9,0.0058,0.0048,0.0103,0.0026,0.0036,0.0035,-3,8.3
2208,401327.2,45.83309476,-110.9376772,2545.9838,1,9,0.0057,0.0047,0.0101,0.0026,0.0036,0.0034,-2.8,7.6
2208,401327.4,45.83309142,-110.9376834,2546.3345,1,9,0.0057,0.0046,0.01,0.0026,0.0035,0.0034,-2.6,7
