%,GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2208,399875.2,45.8340866,-110.935907,2426.7619,1,6,0.0164,0.0076,0.0259,0.0068,0.0102,0.0174,-4.8,92.3
2208,399875.4,45.83408881,-110.9359092,2426.9784,1,6,0.0161,0.0075,0.0254,0.0066,0.01,0.0171,-4.6,91.9
2208,399875.6,45.83409007,-110.9359108,2427.1207,1,6,0.0158,0.0073,0.0249,0.0065,0.0098,0.0168,-4.4,91.6
2208,399875.8,45.83409002,-110.9359119,2427.2455,1,6,0.0155,0.0072,0.0245,0.0064,0.0096,0.0165,-4.2,91.3
2208,399876,45.83408883,-110.9359132,2427.3889,1,6,0.0153,0.0071,0.0241,0.0063,0.0094,0.0162,-4,91
2208,399876.2,45.83408677,-110.935915,2427.6154,1,6,0.015,0.0069,0.0236,0.0062,0.0092,0.0159,-3.8,90.7
2208,399876.4,45.83408393,-110.935918,2427.9082,1,6,0.0148,0.0068,0.0232,0.0061,0.0091,0.0156,-3.6,90.4
2208,399876.6,45.8340808,-110.935922,2428.3145,1,6,0.0145,0.0067,0.0228,0.006,0.0089,0.0154,-3.4,90.1
2208,399876.8,45.83407748,-110.9359272,2428.7878,1,6,0.0143,0.0066,0.0224,0.0059,0.0087,0.0151,-3.2,89.8
2208,399877,45.83407423,-110.9359327,2429.3068,1,6,0.014,0.0064,0.022,0.0058,0.0085,0.0149,-3,89.6
2208,399877.2,45.83407109,-110.9359382,2429.8217,1,6,0.0138,0.0063,0.0217,0.0057,0.0084,0.0146,-2.8,89.3
2208,399877.4,45.83406824,-110.9359436,2430.336,1,6,0.0136,0.0062,0.0213,0.0056,0.0082,0.0144,-2.6,89
2208,399877.6,45.83406551,-110.9359488,2430.8392,1,6,0.0134,0.0061,0.021,0.0055,0.0081,0.0142,-2.4,88.7
2208,399877.8,45.83406293,-110.9359538,2431.3539,1,6,0.0132,0.006,0.0207,0.0054,0.008,0.0139,-2.2,88.4
2208,399878,45.83406049,-110.9359589,2431.873,1,6,0.013,0.0059,0.0204,0.0053,0.0078,0.0137,-2,88.1
2208,399878.2,45.83405811,-110.9359638,2432.3903,1,6,0.0129,0.0059,0.0201,0.0053,0.0077,0.0136,-1.8,87.9
2208,399878.4,45.8340558,-110.9359686,2432.9264,1,6,0.0127,0.0058,0.0199,0.0052,0.0076,0.0134,-1.6,87.6
2208,399878.6,45.83405339,-110.9359734,2433.4363,1,6,0.0126,0.0057,0.0197,0.0051,0.0075,0.0132,-1.4,87.3
2208,399878.8,45.83405097,-110.9359782,2433.9679,1,6,0.0125,0.0057,0.0195,0.0051,0.0074,0.0131,-1.2,87.1
2208,399879,45.83404844,-110.9359831,2434.4755,1,6,0.0124,0.0056,0.0193,0.005,0.0074,0.013,-1,86.8
2208,399879.2,45.83404593,-110.9359879,2434.9935,1,6,0.0123,0.0056,0.0192,0.005,0.0073,0.0129,-0.8,86.6
2208,399879.4,45.83404354,-110.9359926,2435.5269,1,6,0.0122,0.0055,0.0191,0.005,0.0073,0.0129,-0.6,86.2
2208,399879.6,45.83404102,-110.9359974,2436.0368,1,6,0.0122,0.0055,0.019,0.005,0.0073,0.0128,-0.4,85.9
2208,399879.8,45.83403856,-110.9360024,2436.5513,1,6,0.0122,0.0055,0.019,0.005,0.0072,0.0128,-0.2,85.7
2208,399880,45.83403608,-110.9360072,2437.0806,1,6,0.0124,0.0056,0.0194,0.0051,0.0074,0.0131,0,85.4
2208,399880.2,45.83403343,-110.9360123,2437.5967,1,6,0.0164,0.0076,0.0259,0.0068,0.0103,0.0174,-4.8,85.1
2208,399880.4,45.83403086,-110.9360172,2438.1138,1,6,0.0161,0.0075,0.0254,0.0067,0.01,0.0171,-4.6,84.8
2208,399880.6,45.83402841,-110.9360221,2438.6353,1,6,0.0158,0.0073,0.025,0.0065,0.0098,0.0168,-4.4,84.5
2208,399880.8,45.83402601,-110.936027,2439.1581,1,6,0.0155,0.0072,0.0245,0.0064,0.0097,0.0165,-4.2,84.2
2208,399881,45.83402362,-110.9360319,2439.6751,1,6,0.0153,0.0071,0.0241,0.0063,0.0095,0.0162,-4,83.8
2208,399881.2,45.83402116,-110.9360368,2440.1893,1,6,0.015,0.0069,0.0237,0.0062,0.0093,0.0159,-3.8,83.5
2208,399881.4,45.83401866,-110.9360418,2440.6984,1,6,0.0148,0.0068,0.0232,0.0061,0.0091,0.0157,-3.6,83.2
2208,399881.6,45.83401616,-110.9360466,2441.2195,1,6,0.0145,0.0067,0.0228,0.006,0.0089,0.0154,-3.4,82.9
2208,399881.8,45.83401362,-110.9360515,2441.7387,1,6,0.0143,0.0066,0.0224,0.0059,0.0087,0.0151,-3.2,82.5
2208,399882,45.83401115,-110.9360565,2442.2539,1,6,0.014,0.0064,0.0221,0.0058,0.0086,0.0149,-3,82.2
2208,399882.2,45.8340086,-110.9360614,2442.7781,1,6,0.0138,0.0063,0.0217,0.0057,0.0084,0.0146,-2.8,81.9
2208,399882.4,45.8340061,-110.9360663,2443.3033,1,6,0.0136,0.0062,0.0213,0.0056,0.0083,0.0144,-2.6,81.6
2208,399882.6,45.83400362,-110.9360712,2443.8236,1,6,0.0134,0.0061,0.021,0.0055,0.0081,0.0142,-2.4,81.3
2208,399882.8,45.83400099,-110.9360759,2444.3419,1,6,0.0132,0.006,0.0207,0.0054,0.008,0.014,-2.2,80.9
2208,399883,45.83399842,-110.9360806,2444.8519,1,6,0.013,0.0059,0.0204,0.0053,0.0079,0.0138,-2,80.6
2208,399883.2,45.83399592,-110.9360854,2445.3674,1,6,0.0129,0.0059,0.0201,0.0053,0.0077,0.0136,-1.8,80.3
2208,399883.4,45.83399344,-110.9360901,2445.8839,1,6,0.0127,0.0058,0.0199,0.0052,0.0076,0.0134,-1.6,80
2208,399883.6,45.83399091,-110.9360948,2446.3985,1,6,0.0126,0.0057,0.0197,0.0052,0.0075,0.0133,-1.4,79.7
2208,399883.8,45.83398841,-110.9360997,2446.9082,1,6,0.0125,0.0057,0.0195,0.0051,0.0075,0.0131,-1.2,79.5
2208,399884,45.83398592,-110.9361045,2447.4387,1,6,0.0124,0.0056,0.0193,0.0051,0.0074,0.013,-1,79.2
2208,399884.2,45.83398342,-110.9361093,2447.957,1,6,0.0123,0.0056,0.0192,0.005,0.0073,0.0129,-0.8,79
2208,399884.4,45.83398088,-110.9361143,2448.4709,1,6,0.0122,0.0055,0.0191,0.005,0.0073,0.0129,-0.6,78.7
2208,399884.6,45.83397826,-110.9361192,2448.9718,1,6,0.0122,0.0055,0.0191,0.005,0.0073,0.0129,-0.4,78.5
2208,399884.8,45.83397572,-110.9361242,2449.4935,1,6,0.0122,0.0055,0.019,0.005,0.0073,0.0128,-0.2,78.2
2208,399885,45.83397306,-110.9361292,2449.9971,1,6,0.0124,0.0056,0.0195,0.0051,0.0074,0.0132,0,78
2208,399885.2,45.83397078,-110.9361338,2450.4487,1,6,0.0164,0.0076,0.0259,0.0068,0.0103,0.0174,-4.8,77.7
2208,399885.4,45.83396885,-110.9361376,2450.8212,1,6,0.0161,0.0075,0.0254,0.0067,0.0101,0.0171,-4.6,77.3
2208,399885.6,45.83396736,-110.9361405,2451.1045,1,6,0.0158,0.0074,0.025,0.0066,0.0099,0.0168,-4.4,77
2208,399885.8,45.83396639,-110.9361424,2451.2888,1,6,0.0156,0.0072,0.0245,0.0064,0.0097,0.0165,-4.2,76.6
2208,399886,45.83396568,-110.9361433,2451.376,1,6,0.0153,0.0071,0.0241,0.0063,0.0095,0.0162,-4,76.3
2208,399886.2,45.8339651,-110.9361433,2451.3493,1,6,0.015,0.0069,0.0237,0.0062,0.0093,0.016,-3.8,75.9
2208,399886.4,45.83396439,-110.9361422,2451.2236,1,6,0.0148,0.0068,0.0233,0.0061,0.0091,0.0157,-3.6,75.6
2208,399886.6,45.8339636,-110.9361402,2451.0134,1,6,0.0145,0.0067,0.0229,0.006,0.0089,0.0154,-3.4,75.2
2208,399886.8,45.83396231,-110.9361376,2450.7352,1,6,0.0143,0.0066,0.0225,0.0059,0.0088,0.0151,-3.2,74.8
2208,399887,45.83396031,-110.9361346,2450.3617,1,6,0.014,0.0065,0.0221,0.0058,0.0086,0.0149,-3,74.5
2208,399887.2,45.83395764,-110.9361311,2449.9179,1,6,0.0138,0.0063,0.0217,0.0057,0.0084,0.0146,-2.8,74.1
2208,399887.4,45.83395409,-110.9361273,2449.4207,1,6,0.0136,0.0062,0.0214,0.0056,0.0083,0.0144,-2.6,73.8
2208,399887.6,45.83395005,-110.9361233,2448.8887,1,6,0.0134,0.0061,0.021,0.0055,0.0081,0.0142,-2.4,73.5
2208,399887.8,45.83394571,-110.9361193,2448.3471,1,6,0.0132,0.006,0.0207,0.0054,0.008,0.014,-2.2,73.1
2208,399888,45.83394137,-110.9361153,2447.8324,1,6,0.013,0.006,0.0204,0.0054,0.0079,0.0138,-2,72.8
2208,399888.2,45.83393707,-110.9361112,2447.3137,1,6,0.0129,0.0059,0.0202,0.0053,0.0078,0.0136,-1.8,72.5
2208,399888.4,45.83393287,-110.9361071,2446.8006,1,6,0.0127,0.0058,0.0199,0.0052,0.0077,0.0134,-1.6,72.2
2208,399888.6,45.83392887,-110.9361031,2446.265,1,6,0.0126,0.0057,0.0197,0.0052,0.0076,0.0133,-1.4,71.9
2208,399888.8,45.83392505,-110.9360991,2445.7534,1,6,0.0125,0.0057,0.0195,0.0051,0.0075,0.0131,-1.2,71.6
2208,399889,45.8339213,-110.9360951,2445.2425,1,6,0.0124,0.0056,0.0193,0.0051,0.0074,0.013,-1,71.3
2208,399889.2,45.83391749,-110.9360913,2444.7198,1,6,0.0123,0.0056,0.0192,0.005,0.0073,0.0129,-0.8,71
2208,399889.4,45.83391382,-110.9360875,2444.217,1,6,0.0122,0.0056,0.0191,0.005,0.0073,0.0129,-0.6,70.7
2208,399889.6,45.83391016,-110.9360838,2443.6984,1,6,0.0122,0.0055,0.0191,0.005,0.0073,0.0129,-0.4,70.4
2208,399889.8,45.8339067,-110.93608,2443.1977,1,6,0.0122,0.0055,0.019,0.005,0.0073,0.0128,-0.2,70.1
2208,399890,45.83390308,-110.9360763,2442.6653,1,6,0.0124,0.0056,0.0195,0.0052,0.0075,0.0132,0,69.9
2208,399890.2,45.83389962,-110.9360726,2442.1692,1,6,0.0164,0.0077,0.0259,0.0068,0.0103,0.0174,-4.8,69.6
2208,399890.4,45.83389621,-110.936069,2441.6551,1,6,0.0161,0.0075,0.0255,0.0067,0.0101,0.0171,-4.6,69.2
2208,399890.6,45.83389278,-110.9360654,2441.1453,1,6,0.0158,0.0074,0.025,0.0066,0.0099,0.0168,-4.4,68.9
2208,399890.8,45.83388949,-110.9360617,2440.6365,1,6,0.0156,0.0072,0.0246,0.0065,0.0097,0.0165,-4.2,68.6
2208,399891,45.83388623,-110.936058,2440.1174,1,6,0.0153,0.0071,0.0241,0.0063,0.0095,0.0163,-4,68.3
2208,399891.2,45.8338829,-110.9360544,2439.6071,1,6,0.015,0.007,0.0237,0.0062,0.0093,0.016,-3.8,68
2208,399891.4,45.83387962,-110.9360509,2439.0923,1,6,0.0148,0.0068,0.0233,0.0061,0.0091,0.0157,-3.6,67.7
2208,399891.6,45.83387627,-110.9360474,2438.5826,1,6,0.0145,0.0067,0.0229,0.006,0.009,0.0154,-3.4,67.4
2208,399891.8,45.83387277,-110.936044,2438.0727,1,6,0.0143,0.0066,0.0225,0.0059,0.0088,0.0152,-3.2,67.1
2208,399892,45.83386914,-110.9360407,2437.5635,1,6,0.014,0.0065,0.0221,0.0058,0.0086,0.0149,-3,66.9
2208,399892.2,45.83386545,-110.9360373,2437.0427,1,6,0.0138,0.0063,0.0217,0.0057,0.0085,0.0147,-2.8,66.6
2208,399892.4,45.8338618,-110.936034,2436.5379,1,6,0.0136,0.0062,0.0214,0.0056,0.0083,0.0144,-2.6,66.4
2208,399892.6,45.83385808,-110.9360306,2436.0396,1,6,0.0134,0.0061,0.0211,0.0055,0.0082,0.0142,-2.4,66.1
2208,399892.8,45.83385438,-110.9360271,2435.5349,1,6,0.0132,0.006,0.0207,0.0055,0.008,0.014,-2.2,65.8
2208,399893,45.83385061,-110.9360236,2435.0398,1,6,0.013,0.006,0.0204,0.0054,0.0079,0.0138,-2,65.6
2208,399893.2,45.83384686,-110.93602,2434.5465,1,6,0.0129,0.0059,0.0202,0.0053,0.0078,0.0136,-1.8,65.3
2208,399893.4,45.8338432,-110.9360164,2434.0475,1,6,0.0127,0.0058,0.0199,0.0052,0.0077,0.0134,-1.6,65
2208,399893.6,45.83383958,-110.9360128,2433.5541,1,6,0.0126,0.0057,0.0197,0.0052,0.0076,0.0133,-1.4,64.8
2208,399893.8,45.83383589,-110.9360092,2433.0657,1,6,0.0125,0.0057,0.0195,0.0051,0.0075,0.0132,-1.2,64.5
2208,399894,45.83383202,-110.9360055,2432.5658,1,6,0.0124,0.0056,0.0193,0.0051,0.0074,0.013,-1,64.3
2208,399894.2,45.8338283,-110.9360018,2432.075,1,6,0.0123,0.0056,0.0192,0.0051,0.0074,0.0129,-0.8,64
2208,399894.4,45.83382452,-110.935998,2431.5762,1,6,0.0122,0.0056,0.0191,0.005,0.0073,0.0129,-0.6,63.8
2208,399894.6,45.83382077,-110.9359942,2431.1004,1,6,0.0122,0.0055,0.0191,0.005,0.0073,0.0129,-0.4,63.4
2208,399894.8,45.83381686,-110.9359905,2430.5849,1,6,0.0122,0.0055,0.019,0.005,0.0073,0.0128,-0.2,63.1
2208,399895,45.83381316,-110.9359866,2430.1018,1,6,0.0124,0.0056,0.0195,0.0052,0.0075,0.0132,0,62.8
2208,399895.2,45.83380947,-110.9359827,2429.63,1,6,0.0164,0.0077,0.026,0.0069,0.0103,0.0175,-4.8,62.6
2208,399895.4,45.83380579,-110.9359787,2429.1253,1,6,0.0161,0.0075,0.0255,0.0067,0.0101,0.0172,-4.6,62.3
2208,399895.6,45.83380228,-110.9359748,2428.6397,1,6,0.0158,0.0074,0.025,0.0066,0.0099,0.0169,-4.4,62
2208,399895.8,45.83379855,-110.9359711,2428.1267,1,6,0.0156,0.0072,0.0246,0.0065,0.0097,0.0166,-4.2,61.7
2208,399896,45.83379496,-110.9359674,2427.6226,1,6,0.0153,0.0071,0.0242,0.0064,0.0095,0.0163,-4,61.4
2208,399896.2,45.83379141,-110.9359638,2427.1243,1,6,0.015,0.007,0.0237,0.0063,0.0093,0.016,-3.8,61.1
2208,399896.4,45.83378782,-110.9359601,2426.6225,1,6,0.0148,0.0068,0.0233,0.0061,0.0092,0.0157,-3.6,60.9
2208,399896.6,45.83378434,-110.9359565,2426.1374,1,6,0.0145,0.0067,0.0229,0.006,0.009,0.0154,-3.4,60.6
2208,399896.8,45.83378076,-110.935953,2425.6363,1,6,0.0143,0.0066,0.0225,0.0059,0.0088,0.0152,-3.2,60.4
2208,399897,45.83377718,-110.9359495,2425.1319,1,6,0.0141,0.0065,0.0221,0.0058,0.0086,0.0149,-3,60.1
2208,399897.2,45.8337736,-110.935946,2424.6303,1,6,0.0138,0.0064,0.0218,0.0057,0.0085,0.0147,-2.8,59.8
2208,399897.4,45.83377012,-110.9359423,2424.1367,1,6,0.0136,0.0062,0.0214,0.0056,0.0083,0.0144,-2.6,59.6
2208,399897.6,45.83376664,-110.9359388,2423.632,1,6,0.0134,0.0061,0.0211,0.0056,0.0082,0.0142,-2.4,59.4
2208,399897.8,45.83376321,-110.9359351,2423.1334,1,6,0.0132,0.0061,0.0208,0.0055,0.008,0.014,-2.2,59.1
2208,399898,45.83375964,-110.9359316,2422.61,1,6,0.013,0.006,0.0205,0.0054,0.0079,0.0138,-2,58.8
2208,399898.2,45.83375619,-110.9359279,2422.1159,1,6,0.0129,0.0059,0.0202,0.0053,0.0078,0.0136,-1.8,58.6
2208,399898.4,45.83375278,-110.9359244,2421.6511,1,6,0.0127,0.0058,0.0199,0.0053,0.0077,0.0135,-1.6,58.4
2208,399898.6,45.83374986,-110.9359214,2421.2226,1,6,0.0126,0.0057,0.0197,0.0052,0.0076,0.0133,-1.4,58.1
2208,399898.8,45.83374776,-110.9359193,2420.8856,1,6,0.0125,0.0057,0.0195,0.0052,0.0075,0.0132,-1.2,58
2208,399899,45.83374652,-110.9359179,2420.6418,1,6,0.0124,0.0056,0.0194,0.0051,0.0074,0.0131,-1,57.7
2208,399899.2,45.83374588,-110.9359171,2420.4935,1,6,0.0123,0.0056,0.0192,0.0051,0.0074,0.013,-0.8,57.4
2208,399899.4,45.83374545,-110.9359165,2420.4734,1,6,0.0122,0.0056,0.0191,0.0051,0.0073,0.0129,-0.6,57.2
2208,399899.6,45.83374476,-110.9359156,2420.5577,1,6,0.0122,0.0056,0.0191,0.0051,0.0073,0.0129,-0.4,57
2208,399899.8,45.83374326,-110.9359139,2420.7196,1,6,0.0122,0.0055,0.0191,0.005,0.0073,0.0129,-0.2,56.7
2208,399900,45.83374065,-110.9359112,2420.9574,1,6,0.0124,0.0056,0.0195,0.0052,0.0075,0.0132,0,56.5
2208,399900.2,45.83373678,-110.9359078,2421.2444,1,6,0.0164,0.0077,0.026,0.0069,0.0104,0.0175,-4.8,56.2
2208,399900.4,45.83373209,-110.9359034,2421.562,1,6,0.0161,0.0075,0.0255,0.0068,0.0102,0.0172,-4.6,55.9
2208,399900.6,45.8337271,-110.9358984,2421.9226,1,6,0.0159,0.0074,0.0251,0.0066,0.0099,0.0169,-4.4,55.7
2208,399900.8,45.83372193,-110.9358933,2422.2816,1,6,0.0156,0.0072,0.0246,0.0065,0.0097,0.0166,-4.2,55.4
2208,399901,45.83371679,-110.9358883,2422.6391,1,6,0.0153,0.0071,0.0242,0.0064,0.0096,0.0163,-4,55.2
2208,399901.2,45.83371181,-110.9358834,2422.9893,1,6,0.015,0.007,0.0237,0.0063,0.0094,0.016,-3.8,54.9
2208,399901.4,45.83370694,-110.9358787,2423.3236,1,6,0.0148,0.0068,0.0233,0.0062,0.0092,0.0157,-3.6,54.7
2208,399901.6,45.83370222,-110.935874,2423.6718,1,6,0.0145,0.0067,0.0229,0.0061,0.009,0.0155,-3.4,54.4
2208,399901.8,45.83369766,-110.9358694,2424.0248,1,6,0.0143,0.0066,0.0225,0.006,0.0088,0.0152,-3.2,54.2
2208,399902,45.83369306,-110.9358649,2424.3544,1,6,0.0141,0.0065,0.0221,0.0059,0.0087,0.0149,-3,54
2208,399902.2,45.83368863,-110.9358603,2424.7215,1,6,0.0138,0.0064,0.0218,0.0058,0.0085,0.0147,-2.8,53.7
2208,399902.4,45.83368419,-110.9358557,2425.0591,1,6,0.0136,0.0063,0.0214,0.0057,0.0083,0.0145,-2.6,53.5
2208,399902.6,45.83367976,-110.9358512,2425.3956,1,6,0.0134,0.0062,0.0211,0.0056,0.0082,0.0142,-2.4,53.2
2208,399902.8,45.83367524,-110.9358467,2425.7384,1,6,0.0132,0.0061,0.0208,0.0055,0.0081,0.014,-2.2,53
2208,399903,45.83367077,-110.9358421,2426.0779,1,6,0.0131,0.006,0.0205,0.0054,0.0079,0.0138,-2,52.7
2208,399903.2,45.83366629,-110.9358375,2426.4203,1,6,0.0129,0.0059,0.0202,0.0053,0.0078,0.0136,-1.8,52.5
2208,399903.4,45.83366189,-110.935833,2426.774,1,6,0.0127,0.0058,0.02,0.0053,0.0077,0.0135,-1.6,52.2
2208,399903.6,45.83365741,-110.9358285,2427.1151,1,6,0.0126,0.0058,0.0197,0.0052,0.0076,0.0133,-1.4,52
2208,399903.8,45.83365298,-110.935824,2427.4577,1,6,0.0125,0.0057,0.0195,0.0052,0.0075,0.0132,-1.2,51.8
2208,399904,45.8336485,-110.9358193,2427.807,1,6,0.0124,0.0056,0.0194,0.0051,0.0075,0.0131,-1,51.5
2208,399904.2,45.83364401,-110.9358148,2428.1339,1,6,0.0123,0.0056,0.0192,0.0051,0.0074,0.013,-0.8,51.3
2208,399904.4,45.83363945,-110.9358101,2428.4561,1,6,0.0122,0.0056,0.0191,0.0051,0.0074,0.0129,-0.6,51
2208,399904.6,45.83363505,-110.9358055,2428.8012,1,6,0.0122,0.0056,0.0191,0.0051,0.0074,0.0129,-0.4,50.8
2208,399904.8,45.83363056,-110.9358009,2429.134,1,6,0.0122,0.0056,0.0191,0.0051,0.0073,0.0129,-0.2,50.5
2208,399905,45.83362597,-110.9357963,2429.4657,1,6,0.0124,0.0056,0.0195,0.0052,0.0075,0.0132,0,50.2
2208,399905.2,45.83362108,-110.9357919,2429.7822,1,6,0.0164,0.0077,0.026,0.0069,0.0104,0.0175,-4.8,50
2208,399905.4,45.83361646,-110.9357873,2430.1156,1,6,0.0161,0.0075,0.0256,0.0068,0.0102,0.0172,-4.6,49.7
2208,399905.6,45.8336119,-110.9357828,2430.4412,1,6,0.0159,0.0074,0.0251,0.0066,0.01,0.0169,-4.4,49.5
2208,399905.8,45.83360731,-110.9357783,2430.7739,1,6,0.0156,0.0073,0.0246,0.0065,0.0098,0.0166,-4.2,49.2
2208,399906,45.83360263,-110.9357738,2431.1021,1,6,0.0153,0.0071,0.0242,0.0064,0.0096,0.0163,-4,48.9
2208,399906.2,45.83359794,-110.9357694,2431.421,1,6,0.015,0.007,0.0238,0.0063,0.0094,0.016,-3.8,48.7
2208,399906.4,45.8335934,-110.9357648,2431.7352,1,6,0.0148,0.0068,0.0234,0.0062,0.0092,0.0157,-3.6,48.4
2208,399906.6,45.8335889,-110.9357602,2432.0555,1,6,0.0145,0.0067,0.0229,0.0061,0.009,0.0155,-3.4,48.2
2208,399906.8,45.8335844,-110.9357557,2432.3825,1,6,0.0143,0.0066,0.0225,0.006,0.0089,0.0152,-3.2,47.9
2208,399907,45.83357984,-110.9357512,2432.7124,1,6,0.0141,0.0065,0.0222,0.0059,0.0087,0.015,-3,47.7
2208,399907.2,45.83357518,-110.9357467,2433.0326,1,6,0.0138,0.0064,0.0218,0.0058,0.0085,0.0147,-2.8,47.4
2208,399907.4,45.83357056,-110.935742,2433.3591,1,6,0.0136,0.0063,0.0214,0.0057,0.0084,0.0145,-2.6,47.2
2208,399907.6,45.83356588,-110.9357374,2433.6811,1,6,0.0134,0.0062,0.0211,0.0056,0.0082,0.0142,-2.4,46.9
2208,399907.8,45.83356126,-110.9357328,2433.9965,1,6,0.0132,0.0061,0.0208,0.0055,0.0081,0.014,-2.2,46.7
2208,399908,45.83355665,-110.9357281,2434.3244,1,6,0.0131,0.006,0.0205,0.0054,0.008,0.0138,-2,46.4
2208,399908.2,45.83355204,-110.9357234,2434.6443,1,6,0.0129,0.0059,0.0202,0.0054,0.0078,0.0136,-1.8,46.2
2208,399908.4,45.8335474,-110.9357187,2434.9699,1,6,0.0127,0.0058,0.02,0.0053,0.0077,0.0135,-1.6,45.9
2208,399908.6,45.83354281,-110.935714,2435.2879,1,6,0.0126,0.0058,0.0198,0.0052,0.0076,0.0133,-1.4,45.7
2208,399908.8,45.83353835,-110.9357093,2435.6349,1,6,0.0125,0.0057,0.0196,0.0052,0.0076,0.0132,-1.2,45.4
2208,399909,45.83353377,-110.9357047,2435.9578,1,6,0.0124,0.0057,0.0194,0.0052,0.0075,0.0131,-1,45.2
2208,399909.2,45.83352916,-110.9357,2436.2778,1,6,0.0123,0.0056,0.0193,0.0051,0.0074,0.013,-0.8,44.9
2208,399909.4,45.83352461,-110.9356954,2436.6003,1,6,0.0123,0.0056,0.0192,0.0051,0.0074,0.0129,-0.6,44.7
2208,399909.6,45.83352002,-110.9356909,2436.9288,1,6,0.0122,0.0056,0.0191,0.0051,0.0074,0.0129,-0.4,44.4
2208,399909.8,45.8335155,-110.9356863,2437.2633,1,6,0.0122,0.0056,0.0191,0.0051,0.0074,0.0129,-0.2,44.2
2208,399910,45.83351098,-110.9356816,2437.5914,1,6,0.0124,0.0056,0.0196,0.0052,0.0076,0.0132,0,43.9
2208,399910.2,45.83350662,-110.935677,2437.9151,1,6,0.0164,0.0077,0.026,0.0069,0.0104,0.0175,-4.8,43.7
2208,399910.4,45.83350206,-110.9356725,2438.2385,1,6,0.0161,0.0075,0.0256,0.0068,0.0102,0.0172,-4.6,43.4
2208,399910.6,45.83349748,-110.9356679,2438.5619,1,6,0.0159,0.0074,0.0251,0.0067,0.01,0.0169,-4.4,43.1
2208,399910.8,45.83349275,-110.9356634,2438.883,1,6,0.0156,0.0073,0.0247,0.0065,0.0098,0.0166,-4.2,42.9
2208,399911,45.83348806,-110.9356588,2439.2079,1,6,0.0153,0.0071,0.0242,0.0064,0.0096,0.0163,-4,42.6
2208,399911.2,45.83348343,-110.9356542,2439.5329,1,6,0.0151,0.007,0.0238,0.0063,0.0094,0.016,-3.8,42.3
2208,399911.4,45.83347884,-110.9356496,2439.8597,1,6,0.0148,0.0069,0.0234,0.0062,0.0092,0.0158,-3.6,42.1
2208,399911.6,45.83347415,-110.935645,2440.1814,1,6,0.0145,0.0067,0.023,0.0061,0.009,0.0155,-3.4,41.8
2208,399911.8,45.83346944,-110.9356404,2440.5064,1,6,0.0143,0.0066,0.0226,0.006,0.0089,0.0152,-3.2,41.6
2208,399912,45.8334647,-110.9356358,2440.8187,1,6,0.0141,0.0065,0.0222,0.0059,0.0087,0.015,-3,41.3
2208,399912.2,45.83346008,-110.9356311,2441.1491,1,6,0.0138,0.0064,0.0218,0.0058,0.0085,0.0147,-2.8,41
2208,399912.4,45.83345547,-110.9356264,2441.4743,1,6,0.0136,0.0063,0.0215,0.0057,0.0084,0.0145,-2.6,40.8
2208,399912.6,45.83345097,-110.9356217,2441.8002,1,6,0.0134,0.0062,0.0211,0.0056,0.0082,0.0143,-2.4,40.5
2208,399912.8,45.83344645,-110.935617,2442.1201,1,6,0.0132,0.0061,0.0208,0.0055,0.0081,0.014,-2.2,40.3
2208,399913,45.83344191,-110.9356123,2442.4392,1,6,0.0131,0.006,0.0205,0.0055,0.008,0.0138,-2,40
2208,399913.2,45.83343742,-110.9356076,2442.769,1,6,0.0129,0.0059,0.0202,0.0054,0.0079,0.0137,-1.8,39.8
2208,399913.4,45.83343297,-110.935603,2443.0969,1,6,0.0127,0.0058,0.02,0.0053,0.0078,0.0135,-1.6,39.5
2208,399913.6,45.83342849,-110.9355985,2443.4122,1,6,0.0126,0.0058,0.0198,0.0053,0.0077,0.0133,-1.4,39.3
2208,399913.8,45.83342397,-110.9355939,2443.7263,1,6,0.0125,0.0057,0.0196,0.0052,0.0076,0.0132,-1.2,39
2208,399914,45.83341947,-110.9355893,2444.0465,1,6,0.0124,0.0057,0.0194,0.0052,0.0075,0.0131,-1,38.8
2208,399914.2,45.83341497,-110.9355847,2444.3846,1,6,0.0123,0.0056,0.0193,0.0051,0.0074,0.013,-0.8,38.6
2208,399914.4,45.8334105,-110.9355801,2444.7052,1,6,0.0123,0.0056,0.0192,0.0051,0.0074,0.0129,-0.6,38.3
2208,399914.6,45.83340592,-110.9355756,2445.0271,1,6,0.0122,0.0056,0.0192,0.0051,0.0074,0.0129,-0.4,38.1
2208,399914.8,45.83340137,-110.935571,2445.3495,1,6,0.0122,0.0056,0.0191,0.0051,0.0074,0.0129,-0.2,37.9
2208,399915,45.83339681,-110.9355665,2445.6767,1,6,0.0124,0.0056,0.0196,0.0052,0.0076,0.0132,0,37.7
2208,399915.2,45.83339219,-110.935562,2445.9861,1,6,0.0164,0.0077,0.0261,0.0069,0.0104,0.0175,-4.8,37.4
2208,399915.4,45.83338757,-110.9355574,2446.3202,1,6,0.0162,0.0076,0.0256,0.0068,0.0102,0.0172,-4.6,37.2
2208,399915.6,45.83338322,-110.9355531,2446.6323,1,6,0.0159,0.0074,0.0251,0.0067,0.01,0.0169,-4.4,37
2208,399915.8,45.83337939,-110.9355493,2446.9011,1,6,0.0156,0.0073,0.0247,0.0066,0.0098,0.0166,-4.2,36.7
