%,GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2208,402613,45.83713145,-110.9347995,2298.8913,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0006,3,64.7
2208,402613.2,45.8371344,-110.9347904,2298.8771,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0006,3.2,65.3
2208,402613.4,45.83713747,-110.9347811,2298.8768,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0005,3.4,66
2208,402613.6,45.83714057,-110.934772,2298.8783,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0005,3.6,66.6
2208,402613.8,45.83714369,-110.9347628,2298.8829,1,8,0.0044,0.0044,0.0094,0.0006,0.0047,0.0005,3.8,67.3
2208,402614,45.83714671,-110.9347535,2298.8886,1,8,0.0045,0.0044,0.0095,0.0006,0.0048,0.0005,4,67.9
2208,402614.2,45.83714968,-110.9347441,2298.8921,1,8,0.0045,0.0044,0.0095,0.0006,0.0048,0.0004,4.2,68.6
2208,402614.4,45.83715264,-110.9347348,2298.8956,1,8,0.0045,0.0044,0.0095,0.0006,0.0048,0.0004,4.4,69.3
2208,402614.6,45.83715557,-110.9347253,2298.8997,1,8,0.0045,0.0044,0.0096,0.0006,0.0048,0.0004,4.6,70
2208,402614.8,45.83715854,-110.9347158,2298.9117,1,8,0.0045,0.0044,0.0096,0.0006,0.0048,0.0005,4.8,70.7
2208,402615,45.8371615,-110.9347062,2298.9159,1,8,0.0041,0.0039,0.0086,0.0007,0.0042,-0.0011,0,71.3
2208,402615.2,45.83716451,-110.9346967,2298.9154,1,8,0.0045,0.0044,0.0096,0.0006,0.0048,0.0006,0.2,72
2208,402615.4,45.83716751,-110.9346873,2298.9168,1,8,0.0045,0.0044,0.0096,0.0006,0.0048,0.0006,0.4,72.6
2208,402615.6,45.83717056,-110.9346778,2298.9265,1,8,0.0045,0.0044,0.0095,0.0006,0.0048,0.0005,0.6,73.2
2208,402615.8,45.83717357,-110.9346683,2298.9329,1,8,0.0045,0.0044,0.0095,0.0006,0.0048,0.0005,0.8,73.8
2208,402616,45.83717656,-110.9346587,2298.9485,1,8,0.0045,0.0044,0.0095,0.0006,0.0048,0.0005,1,74.4
2208,402616.2,45.83717953,-110.9346492,2298.9569,1,8,0.0044,0.0044,0.0094,0.0006,0.0047,0.0004,1.2,75
2208,402616.4,45.83718247,-110.9346396,2298.964,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0004,1.4,75.7
2208,402616.6,45.83718548,-110.9346302,2298.9754,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0004,1.6,76.3
2208,402616.8,45.83718848,-110.9346208,2298.976,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0004,1.8,76.9
2208,402617,45.83719145,-110.9346113,2298.9829,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0003,2,77.5
2208,402617.2,45.83719446,-110.9346017,2298.9893,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0003,2.2,78.1
2208,402617.4,45.83719751,-110.9345923,2298.9959,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0.0002,2.4,78.8
2208,402617.6,45.83720062,-110.9345829,2298.9971,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,0,2.6,79.4
2208,402617.8,45.83720377,-110.9345736,2298.9995,1,8,0.0044,0.0043,0.0094,0.0006,0.0047,-0.0002,2.8,80.1
2208,402618,45.8372069,-110.9345643,2298.9969,1,8,0.0045,0.0043,0.0094,0.0006,0.0047,-0.0004,3,80.7
2208,402618.2,45.83721,-110.934555,2298.9971,1,8,0.0045,0.0043,0.0095,0.0006,0.0047,-0.0005,3.2,81.4
2208,402618.4,45.83721305,-110.9345457,2298.9991,1,8,0.0045,0.0043,0.0095,0.0006,0.0047,-0.0006,3.4,82
2208,402618.6,45.83721611,-110.9345364,2298.9943,1,8,0.0045,0.0043,0.0095,0.0006,0.0047,-0.0007,3.6,82.7
2208,402618.8,45.83721922,-110.9345271,2298.9867,1,8,0.0045,0.0044,0.0095,0.0006,0.0048,-0.0008,3.8,83.3
2208,402619,45.83722224,-110.9345176,2298.9759,1,8,0.0045,0.0044,0.0096,0.0006,0.0048,-0.0009,4,84
2208,402619.2,45.83722529,-110.9345082,2298.97,1,8,0.0045,0.0044,0.0096,0.0006,0.0048,-0.001,4.2,84.7
2208,402619.4,45.83722832,-110.9344988,2298.9662,1,8,0.0046,0.0044,0.0097,0.0006,0.0048,-0.0012,4.4,85.4
2208,402619.6,45.83723135,-110.9344895,2298.9533,1,8,0.0046,0.0044,0.0098,0.0005,0.0048,-0.0014,4.6,86.1
2208,402619.8,45.83723435,-110.9344802,2298.9509,1,8,0.0047,0.0045,0.01,0.0005,0.0049,-0.0019,4.8,86.8
2208,402620,45.83723741,-110.9344708,2298.9468,1,8,0.0043,0.0039,0.009,0.0006,0.0043,-0.0022,0,87.4
2208,402620.2,45.83724047,-110.9344614,2298.9449,1,8,0.0048,0.0045,0.01,0.0005,0.0049,-0.0019,0.2,87.9
2208,402620.4,45.83724352,-110.934452,2298.9459,1,8,0.0047,0.0044,0.01,0.0005,0.0049,-0.0019,0.4,88.4
2208,402620.6,45.83724658,-110.9344427,2298.9462,1,8,0.0047,0.0044,0.0099,0.0005,0.0048,-0.0019,0.6,89
2208,402620.8,45.83724966,-110.9344334,2298.94,1,8,0.0047,0.0044,0.0099,0.0005,0.0048,-0.002,0.8,89.5
2208,402621,45.8372527,-110.9344241,2298.9361,1,8,0.0047,0.0044,0.0099,0.0005,0.0048,-0.002,1,90
2208,402621.2,45.83725568,-110.9344147,2298.943,1,8,0.0047,0.0044,0.0098,0.0004,0.0048,-0.002,1.2,90.6
2208,402621.4,45.83725865,-110.9344053,2298.9479,1,8,0.0047,0.0044,0.0098,0.0004,0.0048,-0.002,1.4,91.1
2208,402621.6,45.83726159,-110.934396,2298.9501,1,8,0.0047,0.0043,0.0098,0.0004,0.0048,-0.002,1.6,91.7
2208,402621.8,45.83726458,-110.9343866,2298.9564,1,8,0.0047,0.0043,0.0098,0.0004,0.0048,-0.002,1.8,92.2
2208,402622,45.83726772,-110.9343773,2298.9558,1,8,0.0047,0.0043,0.0098,0.0004,0.0048,-0.002,2,92.8
2208,402622.2,45.83727083,-110.9343679,2298.9528,1,8,0.0047,0.0043,0.0098,0.0004,0.0048,-0.002,2.2,93.3
2208,402622.4,45.8372739,-110.9343585,2298.9506,1,8,0.0047,0.0043,0.0098,0.0004,0.0048,-0.002,2.4,93.9
2208,402622.6,45.83727696,-110.9343491,2298.9526,1,8,0.0047,0.0043,0.0098,0.0004,0.0048,-0.0021,2.6,94.4
2208,402622.8,45.83728006,-110.9343396,2298.9512,1,8,0.0047,0.0043,0.0099,0.0004,0.0048,-0.0021,2.8,95
2208,402623,45.83728318,-110.9343302,2298.9511,1,8,0.0047,0.0043,0.0099,0.0004,0.0048,-0.0021,3,95.6
2208,402623.2,45.83728631,-110.9343206,2298.9636,1,8,0.0047,0.0043,0.0099,0.0005,0.0048,-0.0021,3.2,96.1
2208,402623.4,45.83728942,-110.9343111,2298.9708,1,8,0.0047,0.0043,0.0099,0.0005,0.0048,-0.0022,3.4,96.7
2208,402623.6,45.83729249,-110.9343017,2298.9645,1,8,0.0047,0.0044,0.0099,0.0005,0.0048,-0.0022,3.6,97.2
2208,402623.8,45.83729555,-110.9342921,2298.9705,1,8,0.0047,0.0044,0.0099,0.0005,0.0048,-0.0022,3.8,97.8
2208,402624,45.83729856,-110.9342825,2298.9749,1,8,0.0048,0.0044,0.01,0.0005,0.0048,-0.0022,4,98.4
2208,402624.2,45.83730159,-110.934273,2298.9697,1,8,0.0048,0.0044,0.01,0.0005,0.0048,-0.0023,4.2,99.1
2208,402624.4,45.83730458,-110.9342634,2298.9688,1,8,0.0048,0.0044,0.0101,0.0005,0.0048,-0.0023,4.4,99.7
2208,402624.6,45.83730767,-110.9342539,2298.9751,1,8,0.0048,0.0044,0.0101,0.0005,0.0048,-0.0023,4.6,100.3
2208,402624.8,45.83731077,-110.9342444,2298.9801,1,8,0.0049,0.0045,0.0102,0.0005,0.0049,-0.0023,4.8,100.9
2208,402625,45.83731382,-110.934235,2298.9827,1,7,0.0047,0.0039,0.0097,0.0006,0.0043,-0.0034,0,179
2208,402625.2,45.83731693,-110.9342258,2298.9786,1,7,0.0053,0.0045,0.0109,-0.0002,0.0049,-0.0037,0.2,179.4
2208,402625.4,45.83732,-110.9342165,2298.98,1,7,0.0053,0.0044,0.0108,-0.0002,0.0049,-0.0036,0.4,179.8
2208,402625.6,45.83732311,-110.9342074,2298.9724,1,7,0.0052,0.0044,0.0108,-0.0002,0.0049,-0.0036,0.6,180.4
2208,402625.8,45.83732613,-110.9341982,2298.9727,1,7,0.0052,0.0044,0.0107,-0.0002,0.0049,-0.0036,0.8,180.9
2208,402626,45.83732917,-110.9341891,2298.9742,1,7,0.0052,0.0044,0.0107,0.0002,0.0048,-0.0036,1,181.3
2208,402626.2,45.83733221,-110.9341799,2298.969,1,7,0.0051,0.0041,0.0104,0.0011,0.0044,-0.0033,1.2,181.7
2208,402626.4,45.83733522,-110.9341707,2298.9614,1,7,0.0052,0.0044,0.0107,-0.0001,0.0048,-0.0036,1.4,182.2
2208,402626.6,45.83733828,-110.9341615,2298.9683,1,7,0.0052,0.0043,0.0106,0.0002,0.0048,-0.0036,1.6,182.5
2208,402626.8,45.83734133,-110.9341523,2298.9593,1,7,0.0051,0.0039,0.0101,0.0015,0.0041,-0.003,1.8,183
2208,402627,45.8373443,-110.934143,2298.9571,1,7,0.0052,0.0043,0.0106,0.0003,0.0048,-0.0036,2,183.4
2208,402627.2,45.83734726,-110.9341338,2298.9506,1,7,0.0052,0.0044,0.0107,0.0003,0.0048,-0.0037,2.2,183.9
2208,402627.4,45.83735024,-110.9341245,2298.9588,1,7,0.0051,0.0041,0.0103,0.0013,0.0043,-0.0033,2.4,184.4
2208,402627.6,45.83735317,-110.9341153,2298.9578,1,7,0.0052,0.0043,0.0107,0.0005,0.0048,-0.0037,2.6,184.9
2208,402627.8,45.83735614,-110.934106,2298.9646,1,7,0.0053,0.0044,0.0108,0.0005,0.0048,-0.0039,2.8,185.4
2208,402628,45.83735914,-110.9340965,2298.9673,1,7,0.0054,0.0044,0.0109,0.0008,0.0047,-0.0041,3,186
2208,402628.2,45.83736218,-110.9340871,2298.9551,1,7,0.0055,0.0044,0.011,0.001,0.0047,-0.0042,3.2,186.5
2208,402628.4,45.83736519,-110.9340776,2298.9596,1,7,0.0055,0.0044,0.0109,0.0009,0.0047,-0.0041,3.4,583.2
2208,402628.6,45.83736825,-110.9340683,2298.9636,1,7,0.0054,0.0044,0.0109,0.0007,0.0048,-0.004,3.6,584.3
2208,402628.8,45.83737125,-110.934059,2298.9618,1,7,0.0053,0.0044,0.0108,0.0005,0.0048,-0.0039,3.8,585.7
2208,402629,45.8373743,-110.9340497,2298.9663,1,7,0.0053,0.0044,0.0108,0.0004,0.0048,-0.0038,4,587.1
2208,402629.2,45.83737724,-110.9340405,2298.971,1,7,0.0053,0.0044,0.0108,0.0003,0.0048,-0.0037,4.2,588.7
2208,402629.4,45.83738029,-110.9340312,2298.9746,1,7,0.0053,0.0044,0.0108,0.0003,0.0049,-0.0037,4.4,590.1
2208,402629.6,45.83738335,-110.9340219,2298.9769,1,7,0.0053,0.0044,0.0109,0.0002,0.0049,-0.0037,4.6,591.4
2208,402629.8,45.83738641,-110.9340126,2298.9659,1,7,0.0053,0.0045,0.0109,0.0001,0.0049,-0.0037,4.8,592.8
2208,402630,45.83738949,-110.9340033,2298.9661,1,7,0.0047,0.0039,0.0097,0.0006,0.0043,-0.0035,0,593.9
2208,402630.2,45.83739263,-110.933994,2298.9653,1,7,0.0053,0.0045,0.011,0.0003,0.0049,-0.0038,0.2,595.3
2208,402630.4,45.83739571,-110.9339847,2298.9706,1,7,0.0053,0.0044,0.0109,0.0003,0.0049,-0.0038,0.4,596.6
2208,402630.6,45.83739878,-110.9339753,2298.9737,1,7,0.0053,0.0044,0.0108,0.0002,0.0049,-0.0037,0.6,597.6
2208,402630.8,45.83740189,-110.933966,2298.9809,1,7,0.0052,0.0044,0.0108,0.0002,0.0049,-0.0037,0.8,599.1
2208,402631,45.83740498,-110.9339567,2298.9823,1,7,0.0052,0.0044,0.0107,0.0001,0.0048,-0.0037,1,600.3
2208,402631.2,45.83740802,-110.9339472,2298.9896,1,7,0.0052,0.0044,0.0107,-0.0002,0.0048,-0.0037,1.2,601.2
2208,402631.4,45.83741103,-110.9339378,2298.9897,1,8,0.0051,0.0042,0.0103,-0.001,0.0045,-0.004,1.4,602.3
2208,402631.6,45.83741411,-110.9339283,2298.9952,1,7,0.0052,0.0044,0.0107,-0.0002,0.0048,-0.0036,1.6,603.7
2208,402631.8,45.83741718,-110.9339189,2298.998,1,7,0.0052,0.0044,0.0106,-0.0003,0.0048,-0.0036,1.8,605.1
2208,402632,45.83742028,-110.9339095,2298.9991,1,7,0.0052,0.0043,0.0106,-0.0004,0.0048,-0.0036,2,606.6
2208,402632.2,45.83742334,-110.9339001,2299.006,1,8,0.005,0.0041,0.01,-0.0013,0.0043,-0.0041,2.2,607.8
2208,402632.4,45.83742644,-110.9338909,2299.0065,1,8,0.005,0.0041,0.01,-0.0013,0.0042,-0.0041,2.4,608.9
2208,402632.6,45.83742956,-110.9338816,2299.0155,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0041,2.6,610.1
2208,402632.8,45.83743267,-110.9338724,2299.0075,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0041,2.8,611.2
2208,402633,45.83743573,-110.9338631,2299.0091,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0042,3,612.3
2208,402633.2,45.83743876,-110.9338537,2299.0149,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0042,3.2,613.9
2208,402633.4,45.83744177,-110.9338445,2299.0129,1,8,0.005,0.0041,0.0099,-0.0014,0.0041,-0.0042,3.4,614.8
2208,402633.6,45.83744478,-110.9338352,2299.0106,1,8,0.005,0.0041,0.0099,-0.0014,0.0041,-0.0042,3.6,616
2208,402633.8,45.83744781,-110.9338258,2299.0087,1,8,0.005,0.0041,0.0099,-0.0014,0.0041,-0.0042,3.8,617.4
2208,402634,45.83745086,-110.9338164,2299.0059,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0042,4,619
2208,402634.2,45.83745389,-110.933807,2299.009,1,8,0.0051,0.0041,0.0099,-0.0014,0.0042,-0.0042,4.2,620.3
2208,402634.4,45.8374569,-110.9337975,2299.0036,1,8,0.0051,0.0041,0.0099,-0.0014,0.0042,-0.0042,4.4,621.7
2208,402634.6,45.83745995,-110.9337881,2299.0017,1,8,0.0051,0.0041,0.01,-0.0014,0.0042,-0.0043,4.6,623.2
2208,402634.8,45.83746304,-110.9337787,2299.003,1,8,0.0051,0.0042,0.0101,-0.0015,0.0042,-0.0043,4.8,624.9
2208,402635,45.83746604,-110.9337693,2299.0027,1,8,0.0046,0.0037,0.009,-0.0011,0.0037,-0.0039,0,626.1
2208,402635.2,45.83746915,-110.93376,2298.9966,1,8,0.0051,0.0042,0.0101,-0.0014,0.0042,-0.0043,0.2,627
2208,402635.4,45.83747219,-110.9337506,2299.002,1,8,0.0051,0.0041,0.01,-0.0014,0.0042,-0.0043,0.4,628.3
2208,402635.6,45.83747517,-110.9337413,2299.0021,1,8,0.0051,0.0041,0.01,-0.0014,0.0042,-0.0042,0.6,629.2
2208,402635.8,45.8374783,-110.933732,2298.9977,1,8,0.0051,0.0041,0.0099,-0.0014,0.0042,-0.0042,0.8,630.5
2208,402636,45.83748134,-110.9337227,2298.9886,1,8,0.005,0.0041,0.0099,-0.0014,0.0041,-0.0042,1,631.8
2208,402636.2,45.8374844,-110.9337135,2298.9843,1,8,0.005,0.0041,0.0099,-0.0014,0.0041,-0.0042,1.2,633.1
2208,402636.4,45.83748741,-110.9337042,2298.9946,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0042,1.4,634.2
2208,402636.6,45.8374904,-110.9336949,2298.9854,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0042,1.6,635.4
2208,402636.8,45.83749337,-110.9336856,2298.9772,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0042,1.8,636.2
2208,402637,45.83749636,-110.9336762,2298.9733,1,8,0.005,0.004,0.0098,-0.0014,0.0041,-0.0042,2,637.5
2208,402637.2,45.83749936,-110.9336667,2298.9853,1,8,0.005,0.004,0.0098,-0.0014,0.0041,-0.0042,2.2,638.7
2208,402637.4,45.83750236,-110.9336572,2298.9854,1,8,0.005,0.004,0.0098,-0.0014,0.0041,-0.0042,2.4,640.2
2208,402637.6,45.83750532,-110.9336478,2298.9773,1,8,0.005,0.004,0.0098,-0.0014,0.0041,-0.0042,2.6,641.8
2208,402637.8,45.83750828,-110.9336384,2298.9754,1,8,0.005,0.004,0.0098,-0.0014,0.0041,-0.0042,2.8,643
2208,402638,45.83751132,-110.9336289,2298.9701,1,8,0.005,0.004,0.0098,-0.0014,0.0041,-0.0042,3,644.3
2208,402638.2,45.8375143,-110.9336196,2298.9673,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0042,3.2,645.4
2208,402638.4,45.83751737,-110.9336102,2298.9716,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0042,3.4,646.9
2208,402638.6,45.83752041,-110.9336009,2298.968,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0042,3.6,648.2
2208,402638.8,45.83752345,-110.9335916,2298.9597,1,8,0.005,0.0041,0.0099,-0.0014,0.0041,-0.0042,3.8,649.7
2208,402639,45.83752649,-110.9335823,2298.9534,1,8,0.005,0.0041,0.0099,-0.0014,0.0041,-0.0042,4,651.2
2208,402639.2,45.83752951,-110.9335731,2298.9438,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0042,4.2,3.4
2208,402639.4,45.83753248,-110.9335637,2298.9403,1,8,0.0051,0.0041,0.0099,-0.0014,0.0042,-0.0042,4.4,4.4
2208,402639.6,45.83753564,-110.9335543,2298.9282,1,8,0.0051,0.0041,0.01,-0.0015,0.0042,-0.0042,4.6,3
2208,402639.8,45.83753876,-110.933545,2298.9266,1,8,0.0051,0.0041,0.01,-0.0015,0.0042,-0.0043,4.8,3.7
2208,402640,45.83754182,-110.9335356,2298.9191,1,8,0.0045,0.0037,0.009,-0.0011,0.0037,-0.0039,0,4.4
2208,402640.2,45.83754491,-110.9335262,2298.9182,1,8,0.0051,0.0041,0.01,-0.0014,0.0042,-0.0042,0.2,5.2
2208,402640.4,45.83754781,-110.933517,2298.9322,1,8,0.005,0.0039,0.0097,-0.0008,0.0038,-0.0039,0.4,5.9
2208,402640.6,45.83755036,-110.9335088,2298.9397,1,8,0.0049,0.0037,0.0095,0.0002,0.0036,-0.0038,0.6,6.7
2208,402640.8,45.83755241,-110.933502,2298.9356,1,8,0.0048,0.0037,0.0094,0.0007,0.0034,-0.0036,0.8,7.4
2208,402641,45.8375538,-110.9334966,2298.9343,1,8,0.0048,0.0036,0.0093,0.0009,0.0033,-0.0035,1,8.2
2208,402641.2,45.83755415,-110.9334922,2298.9273,1,8,0.0048,0.0036,0.0092,0.0009,0.0033,-0.0035,1.2,8.9
2208,402641.4,45.83755329,-110.9334886,2298.9157,1,8,0.0048,0.0036,0.0092,0.0009,0.0033,-0.0035,1.4,9.7
2208,402641.6,45.83755113,-110.9334857,2298.9181,1,8,0.0047,0.0035,0.0091,0.0011,0.0031,-0.0034,1.6,3.4
2208,402641.8,45.83754774,-110.9334834,2298.9252,1,8,0.0048,0.0035,0.0092,0.001,0.0032,-0.0034,1.8,4.4
2208,402642,45.83754315,-110.9334814,2298.9114,1,8,0.0048,0.0036,0.0092,0.0008,0.0033,-0.0035,2,5.4
2208,402642.2,45.83753738,-110.9334793,2298.9098,1,8,0.0048,0.0037,0.0093,0.0004,0.0035,-0.0036,2.2,6.4
2208,402642.4,45.83753065,-110.9334765,2298.9121,1,8,0.005,0.004,0.0098,-0.0014,0.0041,-0.0041,2.4,13.6
2208,402642.6,45.83752322,-110.9334727,2298.9207,1,8,0.005,0.0041,0.0098,-0.0014,0.0042,-0.0041,2.6,14.3
2208,402642.8,45.8375155,-110.9334683,2298.9318,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0041,2.8,15.1
2208,402643,45.83750792,-110.9334633,2298.9465,1,8,0.005,0.0041,0.0099,-0.0014,0.0043,-0.0041,3,15.9
2208,402643.2,45.83750072,-110.9334582,2298.9543,1,8,0.005,0.0041,0.0101,-0.0013,0.0044,-0.004,3.2,16.6
2208,402643.4,45.83749385,-110.9334529,2298.9451,1,8,0.0051,0.0042,0.0101,-0.0012,0.0044,-0.0039,3.4,17.3
2208,402643.6,45.83748736,-110.9334477,2298.9323,1,8,0.005,0.0041,0.0098,-0.0015,0.0041,-0.0042,3.6,18.1
2208,402643.8,45.83748101,-110.9334427,2298.9169,1,8,0.005,0.0041,0.0098,-0.0015,0.0041,-0.0042,3.8,18.9
2208,402644,45.8374747,-110.9334376,2298.9111,1,8,0.0051,0.0042,0.0101,-0.0012,0.0044,-0.004,4,21.2
2208,402644.2,45.83746846,-110.9334328,2298.9193,1,8,0.0051,0.0042,0.0101,-0.0013,0.0044,-0.0041,4.2,22
2208,402644.4,45.83746233,-110.9334283,2298.9235,1,8,0.0051,0.0042,0.0101,-0.0014,0.0043,-0.0041,4.4,22.8
2208,402644.6,45.83745622,-110.9334239,2298.924,1,8,0.0051,0.0042,0.0101,-0.0014,0.0043,-0.0042,4.6,23.7
2208,402644.8,45.8374501,-110.9334195,2298.9317,1,8,0.0051,0.0042,0.0101,-0.0014,0.0043,-0.0042,4.8,24.5
2208,402645,45.83744392,-110.9334152,2298.9263,1,8,0.0046,0.0037,0.0091,-0.0011,0.0038,-0.0038,0,25.3
2208,402645.2,45.83743778,-110.9334108,2298.9138,1,8,0.0051,0.0042,0.0101,-0.0014,0.0043,-0.0042,0.2,26.1
2208,402645.4,45.83743156,-110.9334063,2298.9183,1,8,0.0051,0.0041,0.01,-0.0014,0.0043,-0.0042,0.4,26.8
2208,402645.6,45.83742537,-110.9334018,2298.9205,1,8,0.0051,0.0041,0.01,-0.0014,0.0042,-0.0042,0.6,27.6
2208,402645.8,45.83741915,-110.9333973,2298.9191,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0042,0.8,28.4
2208,402646,45.83741286,-110.9333929,2298.9223,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0042,1,29.1
2208,402646.2,45.83740655,-110.9333884,2298.9232,1,8,0.005,0.0041,0.0099,-0.0014,0.0042,-0.0042,1.2,30
2208,402646.4,45.83740015,-110.9333839,2298.9313,1,8,0.005,0.0041,0.0098,-0.0014,0.0042,-0.0041,1.4,30.7
2208,402646.6,45.83739383,-110.9333795,2298.9295,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0041,1.6,31.5
2208,402646.8,45.8373875,-110.9333751,2298.9246,1,8,0.005,0.0041,0.0098,-0.0014,0.0041,-0.0041,1.8,32.2
2208,402647,45.83738112,-110.9333707,2298.9273,1,8,0.005,0.0041,0.0098,-0.0015,0.0041,-0.0041,2,33
2208,402647.2,45.83737469,-110.9333663,2298.935,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,2.2,33.8
2208,402647.4,45.83736823,-110.9333618,2298.9324,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,2.4,34.6
2208,402647.6,45.83736171,-110.9333575,2298.9345,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,2.6,35.3
2208,402647.8,45.83735516,-110.9333532,2298.9387,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,2.8,36.1
2208,402648,45.83734858,-110.933349,2298.9436,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,3,36.9
2208,402648.2,45.83734207,-110.9333446,2298.96,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,3.2,37.7
2208,402648.4,45.83733553,-110.9333402,2298.9878,1,8,0.005,0.0041,0.0098,-0.0015,0.0041,-0.0042,3.4,38.4
2208,402648.6,45.83732898,-110.9333359,2298.9852,1,8,0.005,0.0041,0.0098,-0.0015,0.0041,-0.0042,3.6,39.2
2208,402648.8,45.8373225,-110.9333316,2298.9918,1,8,0.005,0.0041,0.0098,-0.0015,0.0041,-0.0042,3.8,40
2208,402649,45.83731649,-110.9333275,2299.0061,1,8,0.005,0.0041,0.0099,-0.0015,0.0041,-0.0042,4,40.8
2208,402649.2,45.8373114,-110.9333241,2299.0056,1,8,0.005,0.0041,0.0099,-0.0015,0.0042,-0.0042,4.2,41.6
2208,402649.4,45.83730723,-110.9333215,2299.0168,1,8,0.0051,0.0041,0.0099,-0.0015,0.0042,-0.0042,4.4,42.4
2208,402649.6,45.83730394,-110.9333205,2299.0208,1,8,0.0051,0.0041,0.01,-0.0015,0.0042,-0.0042,4.6,43.2
2208,402649.8,45.8373011,-110.9333212,2299.0029,1,8,0.0051,0.0041,0.01,-0.0015,0.0042,-0.0042,4.8,44
2208,402650,45.83729853,-110.9333238,2298.9965,1,8,0.0044,0.0034,0.0086,0.0004,0.0032,-0.0035,0,44.8
2208,402650.2,45.83729619,-110.9333281,2299.0048,1,8,0.0049,0.0038,0.0096,0.0001,0.0036,-0.0038,0.2,45.7
2208,402650.4,45.83729406,-110.933334,2299.0033,1,8,0.0049,0.0037,0.0094,0.0007,0.0034,-0.0036,0.4,46.6
2208,402650.6,45.83729212,-110.9333414,2299.0016,1,8,0.0048,0.0036,0.0093,0.0009,0.0033,-0.0036,0.6,47.5
2208,402650.8,45.83728988,-110.9333504,2298.9997,1,8,0.0048,0.0036,0.0093,0.0009,0.0033,-0.0035,0.8,48.4
2208,402651,45.83728709,-110.9333606,2299.003,1,8,0.0048,0.0036,0.0092,0.0009,0.0032,-0.0035,1,49.3
2208,402651.2,45.8372841,-110.9333713,2299.0081,1,8,0.0047,0.0035,0.0091,0.0008,0.0032,-0.0035,1.2,50.1
2208,402651.4,45.83728094,-110.933382,2299.0029,1,8,0.0047,0.0035,0.0091,0.0008,0.0031,-0.0035,1.4,51
2208,402651.6,45.83727773,-110.9333922,2299.0042,1,8,0.0048,0.0036,0.0092,0.0009,0.0032,-0.0035,1.6,51.9
2208,402651.8,45.83727465,-110.9334021,2299.0011,1,8,0.0048,0.0036,0.0092,0.0008,0.0033,-0.0035,1.8,52.7
2208,402652,45.8372716,-110.9334116,2298.9954,1,8,0.0048,0.0036,0.0092,0.0007,0.0033,-0.0035,2,5.5
2208,402652.2,45.83726865,-110.9334209,2298.9889,1,8,0.0048,0.0037,0.0093,0.0003,0.0034,-0.0036,2.2,6.6
2208,402652.4,45.83726574,-110.9334299,2298.9935,1,8,0.005,0.004,0.0097,-0.0014,0.0041,-0.0041,2.4,55.3
2208,402652.6,45.83726295,-110.9334386,2298.9913,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,2.6,56.1
2208,402652.8,45.83726013,-110.9334471,2298.9869,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,2.8,57
2208,402653,45.83725728,-110.9334556,2298.9798,1,8,0.005,0.004,0.0098,-0.0015,0.0041,-0.0041,3,57.9
2208,402653.2,45.83725438,-110.9334642,2298.9663,1,8,0.005,0.004,0.0097,-0.0014,0.0041,-0.0041,3.2,3.3
2208,402653.4,45.8372515,-110.9334727,2298.9629,1,8,0.0048,0.0037,0.0093,0.0005,0.0034,-0.0036,3.4,59.7
