%,GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2194,151298.8,45.83315971,-110.9375087,2540.994,1,6,0.0219,0.0178,0.042,-0.0102,-0.0118,-0.0143,-21.2,629
2194,151299,45.83315633,-110.9375148,2541.3381,1,6,0.0217,0.0177,0.0416,-0.0101,-0.0117,-0.0142,-21,616.8
2194,151299.2,45.83315301,-110.937521,2541.6904,1,6,0.0216,0.0175,0.0413,-0.0101,-0.0116,-0.0141,-20.8,604.5
2194,151299.4,45.83314971,-110.9375273,2542.0402,1,6,0.0214,0.0174,0.041,-0.01,-0.0115,-0.0139,-20.6,592.2
2194,151299.6,45.83314638,-110.9375335,2542.3932,1,6,0.0212,0.0172,0.0406,-0.0099,-0.0114,-0.0138,-20.4,579.8
2194,151299.8,45.83314298,-110.9375398,2542.7486,1,6,0.021,0.0171,0.0403,-0.0098,-0.0113,-0.0137,-20.2,567.7
2194,151300,45.83313959,-110.937546,2543.1033,1,6,0.0208,0.017,0.0399,-0.0097,-0.0112,-0.0136,-20,555.6
2194,151300.2,45.83313621,-110.9375524,2543.4513,1,6,0.0207,0.0168,0.0396,-0.0096,-0.0111,-0.0135,-19.8,543.2
2194,151300.4,45.83313283,-110.9375587,2543.8004,1,6,0.0205,0.0167,0.0392,-0.0095,-0.011,-0.0134,-19.6,530.9
2194,151300.6,45.83312946,-110.937565,2544.156,1,6,0.0203,0.0165,0.0389,-0.0095,-0.0109,-0.0133,-19.4,518.5
2194,151300.8,45.83312606,-110.9375713,2544.5124,1,6,0.0201,0.0164,0.0385,-0.0094,-0.0108,-0.0131,-19.2,506.2
2194,151301,45.83312264,-110.9375776,2544.8639,1,6,0.0199,0.0162,0.0382,-0.0093,-0.0107,-0.013,-19,494.2
2194,151301.2,45.83311928,-110.937584,2545.2149,1,6,0.0198,0.0161,0.0378,-0.0092,-0.0106,-0.0129,-18.8,481.8
2194,151301.4,45.83311597,-110.9375902,2545.5608,1,6,0.0196,0.0159,0.0375,-0.0091,-0.0105,-0.0128,-18.6,469.5
2194,151301.6,45.83311265,-110.9375964,2545.9076,1,6,0.0194,0.0158,0.0371,-0.009,-0.0104,-0.0127,-18.4,457.4
2194,151301.8,45.83310932,-110.9376026,2546.2549,1,6,0.0192,0.0156,0.0368,-0.009,-0.0103,-0.0126,-18.2,445
2194,151302,45.83310603,-110.9376088,2546.6028,1,6,0.019,0.0155,0.0364,-0.0089,-0.0102,-0.0124,-18,432.7
2194,151302.2,45.83310268,-110.9376149,2546.9522,1,6,0.0189,0.0153,0.0361,-0.0088,-0.0101,-0.0123,-17.8,420.7
2194,151302.4,45.83309932,-110.937621,2547.2971,1,6,0.0187,0.0152,0.0358,-0.0087,-0.01,-0.0122,-17.6,408.5
2194,151302.6,45.83309598,-110.9376271,2547.6465,1,6,0.0185,0.015,0.0354,-0.0086,-0.0099,-0.0121,-17.4,395.9
2194,151302.8,45.83309261,-110.9376332,2547.996,1,6,0.0183,0.0149,0.0351,-0.0085,-0.0098,-0.012,-17.2,383.7
2194,151303,45.83308921,-110.9376394,2548.3451,1,6,0.0181,0.0147,0.0347,-0.0084,-0.0097,-0.0119,-17,371.3
2194,151303.2,45.83308585,-110.9376455,2548.6936,1,6,0.018,0.0146,0.0344,-0.0084,-0.0096,-0.0117,-16.8,358.9
2194,151303.4,45.83308247,-110.9376517,2549.0427,1,6,0.0178,0.0144,0.034,-0.0083,-0.0095,-0.0116,-16.6,346.8
2194,151303.6,45.83307912,-110.9376578,2549.3897,1,6,0.0176,0.0143,0.0337,-0.0082,-0.0094,-0.0115,-16.4,334.4
2194,151303.8,45.83307576,-110.937664,2549.737,1,6,0.0174,0.0141,0.0333,-0.0081,-0.0093,-0.0114,-16.2,322
2194,151304,45.83307242,-110.9376702,2550.0753,1,6,0.0172,0.014,0.033,-0.008,-0.0092,-0.0113,-16,309.9
2194,151304.2,45.8330691,-110.9376764,2550.4233,1,6,0.0171,0.0138,0.0326,-0.0079,-0.0091,-0.0112,-15.8,297.5
2194,151304.4,45.83306578,-110.9376827,2550.7734,1,6,0.0169,0.0137,0.0323,-0.0078,-0.009,-0.011,-15.6,285.1
2194,151304.6,45.83306242,-110.9376888,2551.1248,1,6,0.0167,0.0136,0.0319,-0.0078,-0.009,-0.0109,-15.4,272.7
2194,151304.8,45.83305908,-110.9376951,2551.4705,1,6,0.0165,0.0134,0.0316,-0.0077,-0.0089,-0.0108,-15.2,260.4
2194,151305,45.83305572,-110.9377014,2551.8192,1,6,0.0163,0.0133,0.0312,-0.0076,-0.0088,-0.0107,-15,248
2194,151305.2,45.83305237,-110.9377077,2552.1686,1,6,0.0162,0.0131,0.0309,-0.0075,-0.0087,-0.0106,-14.8,235.4
2194,151305.4,45.83304901,-110.9377141,2552.5212,1,6,0.016,0.013,0.0306,-0.0074,-0.0086,-0.0105,-14.6,222.9
2194,151305.6,45.83304562,-110.9377204,2552.8782,1,6,0.0158,0.0128,0.0302,-0.0073,-0.0085,-0.0103,-14.4,210.4
2194,151305.8,45.8330422,-110.9377268,2553.2318,1,6,0.0156,0.0127,0.0299,-0.0072,-0.0084,-0.0102,-14.2,198.1
2194,151306,45.83303878,-110.9377331,2553.5791,1,6,0.0155,0.0125,0.0295,-0.0072,-0.0083,-0.0101,-14,185.6
2194,151306.2,45.83303536,-110.9377394,2553.93,1,6,0.0153,0.0124,0.0292,-0.0071,-0.0082,-0.01,-13.8,173.1
2194,151306.4,45.83303197,-110.9377457,2554.2731,1,6,0.0151,0.0122,0.0288,-0.007,-0.0081,-0.0099,-13.6,160.5
2194,151306.6,45.83302861,-110.937752,2554.6275,1,6,0.0149,0.0121,0.0285,-0.0069,-0.008,-0.0098,-13.4,147.8
2194,151306.8,45.83302527,-110.9377583,2554.9846,1,6,0.0148,0.0119,0.0281,-0.0068,-0.0079,-0.0096,-13.2,135
2194,151307,45.83302193,-110.9377647,2555.3351,1,6,0.0146,0.0118,0.0278,-0.0067,-0.0078,-0.0095,-13,122.3
2194,151307.2,45.83301856,-110.937771,2555.6888,1,6,0.0144,0.0116,0.0275,-0.0066,-0.0077,-0.0094,-12.8,109.5
2194,151307.4,45.83301522,-110.9377774,2556.0307,1,6,0.0142,0.0115,0.0271,-0.0066,-0.0076,-0.0093,-12.6,96.6
2194,151307.6,45.83301191,-110.9377839,2556.3782,1,6,0.014,0.0114,0.0268,-0.0065,-0.0075,-0.0092,-12.4,83.3
2194,151307.8,45.83300857,-110.9377904,2556.7244,1,6,0.0139,0.0112,0.0264,-0.0064,-0.0074,-0.0091,-12.2,70.5
2194,151308,45.83300526,-110.9377968,2557.0614,1,6,0.0137,0.0111,0.0261,-0.0063,-0.0073,-0.009,-12,57.4
2194,151308.2,45.83300191,-110.9378032,2557.4096,1,6,0.0135,0.0109,0.0257,-0.0062,-0.0072,-0.0088,-11.8,44.2
2194,151308.4,45.83299858,-110.9378097,2557.7565,1,6,0.0134,0.0108,0.0254,-0.0061,-0.0071,-0.0087,-11.6,31
2194,151308.6,45.8329952,-110.937816,2558.1123,1,6,0.0132,0.0106,0.0251,-0.006,-0.007,-0.0086,-11.4,17.5
2194,151308.8,45.83299187,-110.9378222,2558.463,1,6,0.013,0.0105,0.0247,-0.006,-0.0069,-0.0085,-11.2,4.4
2194,151309,45.83298879,-110.9378278,2558.7901,1,6,0.0129,0.0107,0.0247,-0.0061,-0.006,-0.0086,-11,999.9
2194,151309.2,45.83298622,-110.9378328,2559.0441,1,6,0.0127,0.0107,0.0246,-0.0061,-0.0054,-0.0086,-10.8,999.9
2194,151309.4,45.83298435,-110.9378369,2559.2309,1,6,0.0126,0.0108,0.0245,-0.0062,-0.0043,-0.0087,-10.6,999.9
2194,151309.6,45.83298324,-110.9378397,2559.3568,1,6,0.0124,0.011,0.0244,-0.0062,-0.003,-0.0087,-10.4,999.9
2194,151309.8,45.83298259,-110.9378412,2559.4031,1,6,0.0122,0.0109,0.024,-0.0061,-0.0029,-0.0086,-10.2,999.9
2194,151310,45.83298204,-110.9378412,2559.3935,1,6,0.0121,0.0107,0.0237,-0.006,-0.0029,-0.0084,-10,999.9
2194,151310.2,45.83298108,-110.9378395,2559.3388,1,6,0.0119,0.0106,0.0233,-0.0059,-0.0029,-0.0083,-9.8,999.9
2194,151310.4,45.83297934,-110.9378363,2559.2546,1,6,0.0117,0.0104,0.023,-0.0058,-0.0029,-0.0082,-9.6,999.9
2194,151310.6,45.83297652,-110.9378317,2559.1449,1,6,0.0115,0.0102,0.0225,-0.0057,-0.0032,-0.008,-9.4,999.9
2194,151310.8,45.83297261,-110.9378261,2559.015,1,6,0.0113,0.0091,0.0214,-0.0051,-0.0059,-0.0074,-9.2,999.9
2194,151311,45.83296769,-110.9378199,2558.8902,1,6,0.0111,0.0089,0.021,-0.005,-0.0059,-0.0073,-9,999.9
2194,151311.2,45.83296204,-110.9378135,2558.7505,1,6,0.011,0.0088,0.0207,-0.0049,-0.0058,-0.0071,-8.8,999.9
2194,151311.4,45.83295607,-110.9378071,2558.6057,1,6,0.0108,0.0087,0.0204,-0.0049,-0.0057,-0.007,-8.6,999.9
2194,151311.6,45.83295002,-110.9378012,2558.4586,1,6,0.0106,0.0085,0.0201,-0.0048,-0.0056,-0.0069,-8.4,999.9
2194,151311.8,45.83294401,-110.9377957,2558.2994,1,6,0.0105,0.0084,0.0197,-0.0047,-0.0055,-0.0068,-8.2,999.9
2194,151312,45.83293818,-110.9377905,2558.1411,1,6,0.0103,0.0083,0.0194,-0.0046,-0.0054,-0.0067,-8,999.9
2194,151312.2,45.83293251,-110.9377856,2557.9907,1,6,0.0102,0.0081,0.0191,-0.0045,-0.0053,-0.0066,-7.8,999.9
2194,151312.4,45.832927,-110.937781,2557.8421,1,6,0.01,0.008,0.0188,-0.0044,-0.0052,-0.0065,-7.6,999.9
2194,151312.6,45.83292162,-110.9377767,2557.6993,1,6,0.0099,0.0079,0.0185,-0.0044,-0.0051,-0.0064,-7.4,999.9
2194,151312.8,45.83291624,-110.9377724,2557.5551,1,6,0.0097,0.0077,0.0182,-0.0043,-0.005,-0.0063,-7.2,999.9
2194,151313,45.83291092,-110.9377683,2557.4091,1,6,0.0095,0.0076,0.0179,-0.0042,-0.005,-0.0062,-7,999.9
2194,151313.2,45.83290567,-110.9377641,2557.2615,1,6,0.0094,0.0075,0.0176,-0.0041,-0.0049,-0.0061,-6.8,999.9
2194,151313.4,45.83290043,-110.93776,2557.1217,1,6,0.0092,0.0073,0.0172,-0.004,-0.0048,-0.006,-6.6,999.9
2194,151313.6,45.83289525,-110.9377557,2556.9853,1,6,0.0091,0.0072,0.0169,-0.0039,-0.0047,-0.0059,-6.4,999.9
2194,151313.8,45.83289,-110.9377513,2556.8501,1,6,0.0089,0.0071,0.0166,-0.0039,-0.0046,-0.0058,-6.2,999.9
2194,151314,45.83288478,-110.9377469,2556.718,1,6,0.0088,0.007,0.0164,-0.0038,-0.0045,-0.0057,-6,999.9
2194,151314.2,45.83287957,-110.9377424,2556.5836,1,6,0.0087,0.0068,0.0161,-0.0037,-0.0045,-0.0056,-5.8,999.9
2194,151314.4,45.83287434,-110.9377379,2556.4481,1,6,0.0085,0.0067,0.0158,-0.0036,-0.0044,-0.0055,-5.6,999.9
2194,151314.6,45.83286917,-110.9377333,2556.3157,1,6,0.0084,0.0066,0.0155,-0.0035,-0.0043,-0.0054,-5.4,999.9
2194,151314.8,45.83286396,-110.9377288,2556.1769,1,6,0.0082,0.0065,0.0152,-0.0035,-0.0042,-0.0053,-5.2,999.9
2194,151315,45.83285878,-110.9377244,2556.0387,1,6,0.0081,0.0064,0.0149,-0.0034,-0.0041,-0.0052,-5,999.9
2194,151315.2,45.83285361,-110.9377201,2555.9014,1,6,0.008,0.0063,0.0147,-0.0033,-0.0041,-0.0051,-4.8,999.9
2194,151315.4,45.83284835,-110.9377156,2555.7661,1,6,0.0078,0.0061,0.0144,-0.0032,-0.004,-0.005,-4.6,999.9
2194,151315.6,45.83284298,-110.937711,2555.6465,1,6,0.0077,0.006,0.0142,-0.0032,-0.0039,-0.0049,-4.4,999.9
2194,151315.8,45.83283759,-110.9377065,2555.5188,1,6,0.0076,0.0059,0.0139,-0.0031,-0.0039,-0.0048,-4.2,999.9
2194,151316,45.83283219,-110.9377022,2555.3922,1,6,0.0075,0.0058,0.0137,-0.003,-0.0038,-0.0047,-4,999.9
2194,151316.2,45.83282673,-110.9376979,2555.2692,1,6,0.0074,0.0057,0.0134,-0.0029,-0.0037,-0.0046,-3.8,999.9
2194,151316.4,45.83282141,-110.9376938,2555.142,1,6,0.0072,0.0056,0.0132,-0.0029,-0.0037,-0.0046,-3.6,999.9
2194,151316.6,45.83281659,-110.9376901,2555.0314,1,6,0.0071,0.0055,0.013,-0.0028,-0.0036,-0.0045,-3.4,999.9
2194,151316.8,45.83281269,-110.937687,2554.9354,1,6,0.007,0.0054,0.0128,-0.0027,-0.0036,-0.0044,-3.2,999.9
2194,151317,45.83281002,-110.937685,2554.868,1,6,0.0069,0.0053,0.0126,-0.0027,-0.0035,-0.0043,-3,999.9
2194,151317.2,45.83280868,-110.9376837,2554.8216,1,6,0.0068,0.0053,0.0124,-0.0026,-0.0034,-0.0043,-2.8,999.9
2194,151317.4,45.83280853,-110.937683,2554.7758,1,6,0.0067,0.0052,0.0122,-0.0025,-0.0034,-0.0042,-2.6,999.9
2194,151317.6,45.83280939,-110.9376824,2554.7008,1,6,0.0067,0.0051,0.012,-0.0025,-0.0034,-0.0041,-2.4,999.9
2194,151317.8,45.83281107,-110.9376817,2554.5679,1,6,0.0066,0.005,0.0118,-0.0024,-0.0033,-0.0041,-2.2,999.9
2194,151318,45.83281331,-110.9376803,2554.3677,1,6,0.0065,0.005,0.0117,-0.0024,-0.0033,-0.004,-2,999.9
2194,151318.2,45.83281604,-110.937678,2554.0822,1,6,0.0064,0.0049,0.0115,-0.0023,-0.0032,-0.004,-1.8,999.9
2194,151318.4,45.83281924,-110.9376744,2553.7132,1,6,0.0064,0.0049,0.0114,-0.0023,-0.0032,-0.0039,-1.6,999.9
2194,151318.6,45.8328228,-110.9376694,2553.2971,1,6,0.0063,0.0048,0.0113,-0.0022,-0.0032,-0.0039,-1.4,999.9
2194,151318.8,45.8328265,-110.9376635,2552.8622,1,6,0.0063,0.0048,0.0112,-0.0022,-0.0031,-0.0038,-1.2,999.9
2194,151319,45.83283026,-110.9376569,2552.4289,1,6,0.0062,0.0047,0.0111,-0.0021,-0.0031,-0.0038,-1,999.9
2194,151319.2,45.83283388,-110.9376503,2552.0008,1,6,0.0062,0.0047,0.0111,-0.0021,-0.0031,-0.0038,-0.8,999.9
2194,151319.4,45.8328374,-110.9376437,2551.5801,1,6,0.0062,0.0047,0.011,-0.0021,-0.0031,-0.0038,-0.6,999.9
2194,151319.6,45.83284077,-110.9376373,2551.1699,1,6,0.0062,0.0047,0.011,-0.0021,-0.0031,-0.0038,-0.4,999.9
2194,151319.8,45.83284405,-110.9376312,2550.7471,1,6,0.0063,0.0047,0.0112,-0.0021,-0.0032,-0.0039,-0.2,999.9
2194,151320,45.83284729,-110.9376253,2550.326,1,6,0.0063,0.0047,0.0115,-0.0021,-0.0032,-0.0039,0,999.9
2194,151320.2,45.83285062,-110.9376199,2549.9342,1,6,0.0296,0.0242,0.0565,-0.0139,-0.0157,-0.0193,-29.8,999.9
2194,151320.4,45.83285366,-110.937614,2549.4975,1,6,0.0294,0.024,0.0562,-0.0138,-0.0157,-0.0191,-29.6,999.9
2194,151320.6,45.83285667,-110.937608,2549.0708,1,6,0.0292,0.0239,0.0559,-0.0138,-0.0156,-0.019,-29.4,999.9
2194,151320.8,45.83285975,-110.937602,2548.6444,1,6,0.0291,0.0237,0.0555,-0.0137,-0.0155,-0.0189,-29.2,999.9
2194,151321,45.83286284,-110.937596,2548.2214,1,6,0.0289,0.0236,0.0552,-0.0136,-0.0154,-0.0188,-29,999.9
2194,151321.2,45.83286595,-110.9375901,2547.8026,1,6,0.0287,0.0234,0.0548,-0.0135,-0.0153,-0.0187,-28.8,999.9
2194,151321.4,45.83286899,-110.9375844,2547.3827,1,6,0.0285,0.0233,0.0545,-0.0134,-0.0152,-0.0186,-28.6,999.9
2194,151321.6,45.83287207,-110.9375787,2546.9612,1,6,0.0284,0.0232,0.0542,-0.0133,-0.0151,-0.0185,-28.4,999.9
2194,151321.8,45.83287509,-110.9375731,2546.5361,1,6,0.0282,0.023,0.0538,-0.0132,-0.015,-0.0183,-28.2,999.9
2194,151322,45.83287813,-110.9375675,2546.1167,1,6,0.028,0.0229,0.0535,-0.0132,-0.0149,-0.0182,-28,999.9
2194,151322.2,45.83288111,-110.9375619,2545.7008,1,6,0.0278,0.0227,0.0531,-0.0131,-0.0148,-0.0181,-27.8,999.9
2194,151322.4,45.8328841,-110.9375563,2545.2861,1,6,0.0276,0.0226,0.0528,-0.013,-0.0147,-0.018,-27.6,999.9
2194,151322.6,45.83288704,-110.9375508,2544.8702,1,6,0.0275,0.0224,0.0525,-0.0129,-0.0146,-0.0179,-27.4,999.9
2194,151322.8,45.83289002,-110.9375453,2544.4477,1,6,0.0273,0.0223,0.0521,-0.0128,-0.0145,-0.0178,-27.2,999.9
2194,151323,45.83289297,-110.9375397,2544.0376,1,6,0.0271,0.0221,0.0518,-0.0127,-0.0144,-0.0177,-27,999.9
2194,151323.2,45.8328959,-110.937534,2543.6242,1,6,0.0269,0.022,0.0514,-0.0127,-0.0143,-0.0175,-26.8,999.9
2194,151323.4,45.83289882,-110.9375283,2543.2058,1,6,0.0267,0.0218,0.0511,-0.0126,-0.0142,-0.0174,-26.6,999.9
2194,151323.6,45.83290179,-110.9375225,2542.7847,1,6,0.0266,0.0217,0.0508,-0.0125,-0.0141,-0.0173,-26.4,999.9
2194,151323.8,45.83290473,-110.9375167,2542.3667,1,6,0.0264,0.0215,0.0504,-0.0124,-0.014,-0.0172,-26.2,999.9
2194,151324,45.83290769,-110.9375108,2541.9503,1,6,0.0262,0.0214,0.0501,-0.0123,-0.0139,-0.0171,-26,999.9
2194,151324.2,45.83291067,-110.9375049,2541.5305,1,6,0.026,0.0212,0.0497,-0.0122,-0.0138,-0.017,-25.8,999.9
2194,151324.4,45.83291367,-110.937499,2541.1142,1,6,0.0259,0.0211,0.0494,-0.0122,-0.0137,-0.0168,-25.6,999.9
2194,151324.6,45.83291664,-110.9374932,2540.699,1,6,0.0257,0.0209,0.049,-0.0121,-0.0136,-0.0167,-25.4,999.9
2194,151324.8,45.83291963,-110.9374874,2540.2747,1,6,0.0255,0.0208,0.0487,-0.012,-0.0135,-0.0166,-25.2,999.9
2194,151325,45.83292266,-110.9374817,2539.853,1,6,0.0253,0.0206,0.0484,-0.0119,-0.0134,-0.0165,-25,999.9
2194,151325.2,45.8329257,-110.9374759,2539.4276,1,6,0.0251,0.0205,0.048,-0.0118,-0.0133,-0.0164,-24.8,999.9
2194,151325.4,45.83292876,-110.9374702,2538.9964,1,6,0.025,0.0204,0.0477,-0.0117,-0.0132,-0.0163,-24.6,999.9
2194,151325.6,45.8329318,-110.9374644,2538.5745,1,6,0.0248,0.0202,0.0473,-0.0116,-0.0131,-0.0162,-24.4,999.9
2194,151325.8,45.83293486,-110.9374587,2538.1491,1,6,0.0246,0.0201,0.047,-0.0116,-0.013,-0.016,-24.2,999.9
2194,151326,45.83293792,-110.937453,2537.7204,1,6,0.0244,0.0199,0.0466,-0.0115,-0.013,-0.0159,-24,999.9
2194,151326.2,45.83294093,-110.9374473,2537.2946,1,6,0.0242,0.0198,0.0463,-0.0114,-0.0129,-0.0158,-23.8,999.9
2194,151326.4,45.83294395,-110.9374416,2536.8667,1,6,0.0241,0.0196,0.046,-0.0113,-0.0128,-0.0157,-23.6,999.9
2194,151326.6,45.83294697,-110.9374359,2536.4478,1,6,0.0239,0.0195,0.0456,-0.0112,-0.0127,-0.0156,-23.4,999.9
2194,151326.8,45.83295003,-110.9374302,2536.0163,1,6,0.0237,0.0193,0.0453,-0.0111,-0.0126,-0.0155,-23.2,999.9
2194,151327,45.83295309,-110.9374244,2535.5918,1,6,0.0235,0.0192,0.0449,-0.0111,-0.0125,-0.0153,-23,999.9
2194,151327.2,45.83295614,-110.9374187,2535.1694,1,6,0.0233,0.019,0.0446,-0.011,-0.0124,-0.0152,-22.8,999.9
2194,151327.4,45.83295924,-110.9374129,2534.7365,1,6,0.0232,0.0189,0.0442,-0.0109,-0.0123,-0.0151,-22.6,999.9
2194,151327.6,45.83296229,-110.9374071,2534.3107,1,6,0.023,0.0187,0.0439,-0.0108,-0.0122,-0.015,-22.4,999.9
2194,151327.8,45.83296536,-110.9374014,2533.8904,1,6,0.0228,0.0186,0.0436,-0.0107,-0.0121,-0.0149,-22.2,999.9
2194,151328,45.83296839,-110.9373956,2533.4649,1,6,0.0226,0.0184,0.0432,-0.0106,-0.012,-0.0148,-22,999.9
2194,151328.2,45.83297143,-110.9373897,2533.0391,1,6,0.0224,0.0183,0.0429,-0.0105,-0.0119,-0.0147,-21.8,999.9
2194,151328.4,45.83297451,-110.9373839,2532.605,1,6,0.0223,0.0181,0.0425,-0.0105,-0.0118,-0.0145,-21.6,999.9
2194,151328.6,45.83297758,-110.9373781,2532.1794,1,6,0.0221,0.018,0.0422,-0.0104,-0.0117,-0.0144,-21.4,999.9
2194,151328.8,45.83298069,-110.9373723,2531.7564,1,6,0.0219,0.0178,0.0418,-0.0103,-0.0116,-0.0143,-21.2,999.9
2194,151329,45.83298377,-110.9373664,2531.3349,1,6,0.0217,0.0177,0.0415,-0.0102,-0.0115,-0.0142,-21,999.9
2194,151329.2,45.83298683,-110.9373606,2530.9195,1,6,0.0215,0.0175,0.0411,-0.0101,-0.0114,-0.0141,-20.8,999.9
2194,151329.4,45.83298986,-110.937355,2530.4989,1,6,0.0214,0.0174,0.0408,-0.01,-0.0113,-0.014,-20.6,999.9
2194,151329.6,45.83299276,-110.9373495,2530.0874,1,6,0.0212,0.0172,0.0405,-0.0099,-0.0112,-0.0138,-20.4,999.9
2194,151329.8,45.83299572,-110.9373439,2529.6624,1,6,0.021,0.0171,0.0401,-0.0099,-0.0111,-0.0137,-20.2,999.9
2194,151330,45.83299864,-110.9373384,2529.2377,1,6,0.0208,0.017,0.0398,-0.0098,-0.011,-0.0136,-20,999.9
2194,151330.2,45.83300157,-110.9373328,2528.8188,1,6,0.0206,0.0168,0.0394,-0.0097,-0.0109,-0.0135,-19.8,999.9
2194,151330.4,45.83300454,-110.9373272,2528.3994,1,6,0.0205,0.0167,0.0391,-0.0096,-0.0108,-0.0134,-19.6,999.9
2194,151330.6,45.83300744,-110.9373216,2527.9818,1,6,0.0203,0.0165,0.0387,-0.0095,-0.0107,-0.0133,-19.4,999.9
2194,151330.8,45.8330104,-110.9373159,2527.5612,1,6,0.0201,0.0164,0.0384,-0.0094,-0.0106,-0.0131,-19.2,999.9
2194,151331,45.83301334,-110.9373102,2527.1344,1,6,0.0199,0.0162,0.038,-0.0093,-0.0105,-0.013,-19,999.9
2194,151331.2,45.83301618,-110.9373046,2526.699,1,6,0.0197,0.0161,0.0377,-0.0093,-0.0104,-0.0129,-18.8,999.9
2194,151331.4,45.83301895,-110.9372989,2526.2622,1,6,0.0196,0.0159,0.0373,-0.0092,-0.0103,-0.0128,-18.6,999.9
2194,151331.6,45.83302169,-110.9372929,2525.826,1,6,0.0194,0.0158,0.037,-0.0091,-0.0102,-0.0127,-18.4,999.9
2194,151331.8,45.83302446,-110.9372869,2525.3835,1,6,0.0192,0.0156,0.0367,-0.009,-0.0101,-0.0126,-18.2,999.9
2194,151332,45.83302737,-110.937281,2524.9493,1,6,0.019,0.0155,0.0363,-0.0089,-0.01,-0.0124,-18,999.9
2194,151332.2,45.83303037,-110.9372752,2524.5286,1,6,0.0188,0.0153,0.036,-0.0088,-0.0099,-0.0123,-17.8,999.9
2194,151332.4,45.83303337,-110.9372694,2524.097,1,6,0.0187,0.0152,0.0356,-0.0087,-0.0098,-0.0122,-17.6,999.9
2194,151332.6,45.83303629,-110.9372636,2523.6742,1,6,0.0185,0.015,0.0353,-0.0087,-0.0098,-0.0121,-17.4,999.9
2194,151332.8,45.83303932,-110.9372579,2523.2349,1,6,0.0183,0.0149,0.0349,-0.0086,-0.0097,-0.012,-17.2,999.9
2194,151333,45.83304239,-110.9372523,2522.7973,1,6,0.0181,0.0147,0.0346,-0.0085,-0.0096,-0.0119,-17,999.9
2194,151333.2,45.83304548,-110.9372466,2522.377,1,6,0.018,0.0146,0.0342,-0.0084,-0.0095,-0.0117,-16.8,999.9
2194,151333.4,45.83304861,-110.9372411,2521.9525,1,6,0.0178,0.0144,0.0339,-0.0083,-0.0094,-0.0116,-16.6,999.9
2194,151333.6,45.83305173,-110.9372358,2521.5276,1,6,0.0176,0.0143,0.0335,-0.0082,-0.0093,-0.0115,-16.4,999.9
2194,151333.8,45.83305492,-110.9372307,2521.1031,1,6,0.0174,0.0141,0.0332,-0.0081,-0.0092,-0.0114,-16.2,999.9
2194,151334,45.83305808,-110.9372257,2520.6768,1,6,0.0172,0.014,0.0329,-0.0081,-0.0091,-0.0113,-16,999.9
2194,151334.2,45.83306118,-110.9372206,2520.2451,1,6,0.0171,0.0138,0.0325,-0.008,-0.009,-0.0112,-15.8,999.9
2194,151334.4,45.8330642,-110.9372154,2519.8109,1,6,0.0169,0.0137,0.0322,-0.0079,-0.0089,-0.011,-15.6,999.9
2194,151334.6,45.83306719,-110.9372102,2519.386,1,6,0.0167,0.0135,0.0318,-0.0078,-0.0088,-0.0109,-15.4,999.9
2194,151334.8,45.8330702,-110.9372047,2518.9679,1,6,0.0165,0.0134,0.0315,-0.0077,-0.0087,-0.0108,-15.2,999.9
2194,151335,45.83307317,-110.9371991,2518.5599,1,6,0.0163,0.0133,0.0311,-0.0076,-0.0086,-0.0107,-15,999.9
2194,151335.2,45.83307608,-110.9371933,2518.1547,1,6,0.0162,0.0131,0.0308,-0.0075,-0.0085,-0.0106,-14.8,999.9
2194,151335.4,45.83307905,-110.9371875,2517.7438,1,6,0.016,0.013,0.0304,-0.0075,-0.0084,-0.0105,-14.6,999.9
2194,151335.6,45.83308204,-110.9371817,2517.3263,1,6,0.0158,0.0128,0.0301,-0.0074,-0.0083,-0.0103,-14.4,999.9
2194,151335.8,45.83308509,-110.937176,2516.902,1,6,0.0156,0.0127,0.0298,-0.0073,-0.0082,-0.0102,-14.2,985.9
2194,151336,45.8330882,-110.9371702,2516.4821,1,6,0.0155,0.0125,0.0294,-0.0072,-0.0081,-0.0101,-14,969.2
2194,151336.2,45.83309138,-110.9371644,2516.0668,1,6,0.0153,0.0124,0.0291,-0.0071,-0.008,-0.01,-13.8,951.8
2194,151336.4,45.83309467,-110.9371588,2515.6471,1,6,0.0151,0.0122,0.0287,-0.007,-0.0079,-0.0099,-13.6,935.8
2194,151336.6,45.83309799,-110.9371531,2515.2369,1,6,0.0149,0.0121,0.0284,-0.0069,-0.0078,-0.0098,-13.4,919.6
2194,151336.8,45.83310131,-110.9371474,2514.8184,1,6,0.0148,0.0119,0.028,-0.0068,-0.0077,-0.0097,-13.2,902.7
2194,151337,45.83310466,-110.9371418,2514.3962,1,6,0.0146,0.0118,0.0277,-0.0068,-0.0076,-0.0095,-13,886.5
2194,151337.2,45.83310788,-110.937136,2513.9766,1,6,0.0144,0.0116,0.0274,-0.0067,-0.0075,-0.0094,-12.8,870.9
2194,151337.4,45.83311112,-110.9371303,2513.5549,1,6,0.0142,0.0115,0.027,-0.0066,-0.0074,-0.0093,-12.6,855.2
2194,151337.6,45.83311432,-110.9371246,2513.1294,1,6,0.0141,0.0114,0.0267,-0.0065,-0.0073,-0.0092,-12.4,838.7
